libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	pValueCutoff	meanIntergenic	sdIntergenic	speciesId
ERX2620389	1.50064	48.4661145456666	4155	8573	67.8598342125094	3602	5308	4.45193929173693	660	14825	0.05	0.192896618145976	3.47950750493141	13616
ERX2620390	1.90415	49.3059605738948	4227	8573	68.9336850037679	3659	5308	4.3035413153457	638	14825	0.05	0.282956260027145	3.18570075286578	13616
ERX2620391	1.13234	45.0834013764143	3865	8573	63.8093443858327	3387	5308	4.31703204047218	640	14825	0.05	0.148771026873732	3.43455342177786	13616
ERX2620392	1.544638	43.7303161087134	3749	8573	62.2268274302939	3303	5308	4.47892074198988	664	14825	0.05	0.205296113471578	3.41045075177072	13616
ERX2620393	1.25212	45.106730432754	3867	8573	64.1296156744537	3404	5308	4.46543001686341	662	14825	0.05	0.17287786778125	3.33206895669215	13616
ERX2620394	2.60981	53.2369065671294	4564	8573	72.9088168801809	3870	5308	4.53962900505902	673	14825	0.05	0.413588440201991	3.06429362959534	13616
ERX2620395	2.598462	53.7151522220926	4605	8573	73.3798040693293	3895	5308	4.45193929173693	660	14825	0.05	0.413597341235434	3.05610863476549	13616
ERX2620396	2.50277	58.5326023562347	5018	8573	74.0580256217031	3931	5308	5.40978077571669	802	14825	0.05	0.360252573227741	3.24908214706791	13616
ERX2620400	2.68385	51.5105563979937	4416	8573	71.5523737754333	3798	5308	4.53288364249578	672	14825	0.05	0.417006506210023	3.10137758963346	13616
ERX2620401	3.17939	50.7290330106147	4349	8573	70.6857573474001	3752	5308	4.82967959527825	716	14825	0.05	0.498585421606257	3.08433741591933	13616
ERX2620402	1.34755	47.9645398343637	4112	8573	67.0308967596081	3558	5308	4.22934232715008	627	14825	0.05	0.199994266224683	3.18701668380362	13616
ERX2620403	1.46212	47.4396360667211	4067	8573	66.6917859834213	3540	5308	4.11467116357504	610	14825	0.05	0.215556511319509	3.20065643448013	13616
ERX2620404	1.38684	47.941210778024	4110	8573	66.6352675207234	3537	5308	4.11467116357504	610	14825	0.05	0.20102696466086	3.23531307594344	13616
ERX2620405	1.67265	49.2826315175551	4225	8573	69.3104747550867	3679	5308	4.04721753794266	600	14825	0.05	0.249342327787486	3.1793460142004	13616
ERX2620406	3.02206	49.4459349119328	4239	8573	69.5742275810098	3693	5308	4.48566610455312	665	14825	0.05	0.493975105324517	3.00623233222866	13616
ERX2620407	3.14509	50.2391228274816	4307	8573	71.0813865862849	3773	5308	4.5531197301855	675	14825	0.05	0.511836898496077	3.01467225673099	13616
ERX2620408	3.759991	49.4109413274233	4236	8573	69.5365486058779	3691	5308	4.50590219224283	668	14825	0.05	0.650611907490137	2.90278098051088	13616
ERX2620409	1.56554	46.4948092849644	3986	8573	65.6556141672947	3485	5308	4.58684654300169	680	14825	0.05	0.193003699290763	3.56848204598725	13616
ERX2620410	1.62208	48.2444885104398	4136	8573	67.6337603617182	3590	5308	4.46543001686341	662	14825	0.05	0.214275619145933	3.42256014629472	13616
ERX2620411	1.89697	46.4481511722851	3982	8573	65.3541823662396	3469	5308	4.29005059021922	636	14825	0.05	0.251893642859544	3.41160059992263	13616
ERX2620412	1.72242	44.8151172285081	3842	8573	63.733986435569	3383	5308	4.56661045531197	677	14825	0.05	0.241251723256472	3.30202947716721	13616
ERX2620413	1.63559	45.1300594890937	3869	8573	64.0542577241899	3400	5308	4.25632377740304	631	14825	0.05	0.233066311279287	3.26863641629367	13616
ERX2620414	1.77599	44.6984719468098	3832	8573	63.413715146948	3366	5308	4.42495784148398	656	14825	0.05	0.240276823809742	3.37239639528435	13616
ERX2620415	1.77762	44.2202262918465	3791	8573	62.9238884702336	3340	5308	4.53962900505902	673	14825	0.05	0.232173418416073	3.4468714708105	13616
ERX2620416	2.85933	53.5168552432054	4588	8573	73.3421250941974	3893	5308	4.45868465430017	661	14825	0.05	0.453520389922383	3.06274678064734	13616
ERX2620418	3.16373	57.517788405459	4931	8573	73.3986435568953	3896	5308	5.34907251264756	793	14825	0.05	0.492725327442662	3.09700630995446	13616
ERX2620419	3.4766	56.9578910533069	4883	8573	72.0233609645818	3823	5308	5.32883642495784	790	14825	0.05	0.560402838588606	3.03271478079219	13616
ERX2620420	2.85112	50.635716785256	4341	8573	71.3828183873399	3789	5308	4.50590219224283	668	14825	0.05	0.500312529349358	2.87936536054973	13616
ERX2620421	2.13071	51.7205179050507	4434	8573	72.7769404672193	3863	5308	4.49241146711636	666	14825	0.05	0.335116198980898	3.07783242887272	13616
ERX2620422	3.1895	49.64423189082	4256	8573	70.1770911831198	3725	5308	4.49241146711636	666	14825	0.05	0.568783795032054	2.85237495170958	13616
ERX2620423	3.40413	49.7375481161787	4264	8573	70.2336096458176	3728	5308	4.28330522765599	635	14825	0.05	0.619548861907949	2.81676648392017	13616
ERX2620424	1.94602	50.4607488627085	4326	8573	70.3654860587792	3735	5308	4.23608768971332	628	14825	0.05	0.306906981623124	3.07244272809534	13616
ERX2620425	2.14227	50.4374198063688	4324	8573	70.1582516955539	3724	5308	4	593	14825	0.05	0.350229282456811	3.00593439548925	13616
ERX2620426	2.33665	52.8519771375248	4531	8573	73.4551620195931	3899	5308	4.04047217537943	599	14825	0.05	0.397377238580169	2.9356029864495	13616
ERX2620428	3.57446	50.9040009331623	4364	8573	71.3639788997739	3788	5308	4.57335581787521	678	14825	0.05	0.648330062352501	2.82314257190787	13616
ERX2620429	3.63141	49.8891869823866	4277	8573	70.5538809344386	3745	5308	4.45193929173693	660	14825	0.05	0.617438493786083	2.93441019953421	13616
ERX2620430	4.38791	50.5890586725767	4337	8573	70.6480783722683	3750	5308	4.62057335581787	685	14825	0.05	0.857038751742838	2.69704036931457	13616
ERX2620431	3.036787	50.7173684824449	4348	8573	71.5335342878674	3797	5308	4.62731871838111	686	14825	0.05	0.49374639584306	3.01729129279325	13616
ERX2620432	3.37462	49.3992767992535	4235	8573	69.8379804069329	3707	5308	4.59359190556492	681	14825	0.05	0.602021942231852	2.85170223839404	13616
ERX2620433	2.23411	48.5710952991952	4164	8573	68.5192162773173	3637	5308	4.45193929173693	660	14825	0.05	0.335231344971574	3.16630004988603	13616
ERX2620434	2.14039	49.2359734048758	4221	8573	69.3104747550867	3679	5308	4.48566610455312	665	14825	0.05	0.318022260681617	3.18436954790788	13616
ERX2620435	2.17362	49.2593024612154	4223	8573	69.4800301431801	3688	5308	4.50590219224283	668	14825	0.05	0.321395657526496	3.19107842395668	13616
ERX2620436	2.53206	48.1628368132509	4129	8573	67.67143933685	3592	5308	4.16188870151771	617	14825	0.05	0.385877869274287	3.13753601811336	13616
ERX2620437	5.7372	50.6007232007465	4338	8573	70.5162019593067	3743	5308	4.31703204047218	640	14825	0.05	1.12872058681515	2.68659980224061	13616
ERX2620438	5.89542	49.2243088767059	4220	8573	68.8018085908063	3652	5308	4.3575042158516	646	14825	0.05	1.16306533432483	2.68013304157869	13616
ERX2620439	3.31118	50.6940394261052	4346	8573	71.4770158251696	3794	5308	4.78246205733558	709	14825	0.05	0.553704708748878	2.96506034971381	13616
ERX2620441	2.69193	51.0089816866908	4373	8573	71.5335342878674	3797	5308	4.78246205733558	709	14825	0.05	0.419576999132707	3.09570292103296	13616
ERX2620443	1.68209	48.5361017146856	4161	8573	68.1989449886963	3620	5308	3.99325463743676	592	14825	0.05	0.255079718175809	3.14748353767287	13616
ERX2620444	1.63761	48.7460632217427	4179	8573	68.1424265259985	3617	5308	3.93254637436762	583	14825	0.05	0.251341853191454	3.12440819737339	13616
ERX2620445	3.65145	52.1521054473346	4471	8573	73.2667671439337	3889	5308	4.74198988195616	703	14825	0.05	0.605256067855631	2.98168957934934	13616
ERX2620446	3.11849	52.6886737431471	4517	8573	73.9449886963075	3925	5308	4.64080944350759	688	14825	0.05	0.508445749217885	3.00809763172728	13616
ERX2620448	2.43352	50.9623235740114	4369	8573	71.4016578749058	3790	5308	4.34401349072513	644	14825	0.05	0.383444714458639	3.07376370692896	13616
ERX2620450	2.65657	51.4405692289747	4410	8573	71.6842501883949	3805	5308	4.34401349072513	644	14825	0.05	0.4481966447297	2.94978038825098	13616
ERX2620452	1.95847	48.512772658346	4159	8573	68.594574227581	3641	5308	4.37099494097808	648	14825	0.05	0.28929393914787	3.19841791891729	13616
ERX2620453	2.21598	47.8478945526653	4102	8573	67.9351921627732	3606	5308	4.34401349072513	644	14825	0.05	0.33783969726127	3.13656995269	13616
ERX2620454	1.89243	48.6060888837047	4167	8573	68.7641296156744	3650	5308	4.44519392917369	659	14825	0.05	0.280738540139624	3.18827431586795	13616
ERX2620456	3.59312	54.4850110813018	4671	8573	74.3594574227581	3947	5308	4.7150084317032	699	14825	0.05	0.636469127180193	2.86408130922284	13616
ERX2620457	4.4299	51.6038726233524	4424	8573	71.4393368500377	3792	5308	4.38448566610455	650	14825	0.05	0.786506334848459	2.85971072205733	13616
ERX2620458	2.70468	52.6536801586376	4514	8573	73.5870384325546	3906	5308	4.49241146711636	666	14825	0.05	0.454954051979016	2.94935813836403	13616
ERX2620459	3.1448	51.2306077219177	4392	8573	71.4958553127355	3795	5308	4.58684654300169	680	14825	0.05	0.552997256204575	2.87688245761189	13616
ERX2620460	3.38046	51.4522337571445	4411	8573	72.1929163526752	3832	5308	4.76222596964587	706	14825	0.05	0.554767070888253	2.99894080998553	13616
ERX2620461	3.29656	49.784206228858	4268	8573	70.3466465712133	3734	5308	4.58684654300169	680	14825	0.05	0.542982343451644	2.99143627499376	13616
ERX2620462	2.77987	51.8138341304094	4442	8573	72.7957799547852	3864	5308	4.70151770657673	697	14825	0.05	0.444475585622282	3.04584157257489	13616
ERX2620464	1.61588	48.9793537851394	4199	8573	68.9902034664657	3662	5308	3.99325463743676	592	14825	0.05	0.243381384443574	3.16070087181297	13616
ERX2620465	1.72235	47.1246938061355	4040	8573	66.0512434061794	3506	5308	4.37774030354131	649	14825	0.05	0.260080492304932	3.15456722388072	13616
ERX2620467	3.86621	49.4575994401026	4240	8573	70.0828937452901	3720	5308	4.39123102866779	651	14825	0.05	0.696214550292188	2.83450416237956	13616
ERX2620468	2.92668	51.6388662078619	4427	8573	72.9841748304446	3874	5308	4.44519392917369	659	14825	0.05	0.490815370006986	2.96056381191275	13616
ERX2620469	2.57587	49.6792254753295	4259	8573	69.5365486058779	3691	5308	4.44519392917369	659	14825	0.05	0.408499609904437	3.06146216349786	13616
ERX2620470	2.5717	51.7555114895602	4437	8573	72.569706103994	3852	5308	4.07419898819562	604	14825	0.05	0.454552960395	2.86667070573918	13616
ERX2620471	2.07241	51.8604922430888	4446	8573	72.4943481537302	3848	5308	4.2495784148398	630	14825	0.05	0.329817410272147	3.05506751449794	13616
ERX2620472	1.53907	47.0313775807769	4032	8573	67.1062547098719	3562	5308	4.33052276559865	642	14825	0.05	0.212888823007606	3.32755280215358	13616
ERX2620473	2.05738	47.8362300244955	4101	8573	67.5018839487566	3583	5308	4.43170320404722	657	14825	0.05	0.323728501642168	3.0768597465389	13616
ERX2620474	3.59551	54.8116178700572	4699	8573	75.1883948756594	3991	5308	4.4114671163575	654	14825	0.05	0.637324135774816	2.86271155157608	13616
ERX2620475	3.22125	51.2539367782573	4394	8573	71.7596081386586	3809	5308	4.33052276559865	642	14825	0.05	0.547970115334003	2.9345519299066	13616
ERX2620476	3.69085	47.2646681441736	4052	8573	66.3903541823662	3524	5308	4.06745362563238	603	14825	0.05	0.595615165517626	3.02616525983725	13616
ERX2620477	2.61339	49.0843345386679	4208	8573	69.197437829691	3673	5308	4.55986509274874	676	14825	0.05	0.406188781018684	3.1004683780362	13616
ERX2620478	3.04616	49.7608771725184	4266	8573	69.2727957799548	3677	5308	4.6070826306914	683	14825	0.05	0.50291257621112	2.98867460301898	13616
ERX2620479	2.90494	51.1722850810685	4387	8573	72.268274302939	3836	5308	4.51264755480607	669	14825	0.05	0.472906736417585	3.01474167634387	13616
ERX2620480	2.98946	49.2942960457249	4226	8573	69.8944988696308	3710	5308	4.37774030354131	649	14825	0.05	0.521495728685621	2.89068409943316	13616
ERX2620481	1.90968	50.5424005598974	4333	8573	70.4785229841748	3741	5308	4.07419898819562	604	14825	0.05	0.316035240318964	2.98497377281209	13616
ERX2620482	1.7929	51.347253003616	4402	8573	71.646571213263	3803	5308	4.29005059021922	636	14825	0.05	0.284323995725417	3.06217571994766	13616
ERX2620483	2.13048	49.8425288697072	4273	8573	69.819140919367	3706	5308	4.14165261382799	614	14825	0.05	0.353031626457381	2.98157065816796	13616
ERX2620484	2.06363	51.3939111162953	4406	8573	71.9856819894499	3821	5308	4.08768971332209	606	14825	0.05	0.344980123689583	2.96632395701711	13616
ERX2620485	3.08686	49.4459349119328	4239	8573	69.517709118312	3690	5308	4.63406408094435	687	14825	0.05	0.482591118707192	3.08836389644286	13616
ERX2620486	3.30336	49.3526186865741	4231	8573	69.3858327053504	3683	5308	4.58684654300169	680	14825	0.05	0.541532488856717	3.00163296111009	13616
ERX2620487	3.01625	50.3790971655197	4319	8573	71.1755840241145	3778	5308	4.58684654300169	680	14825	0.05	0.484419933552243	3.03694681906799	13616
ERX2620488	3.21185	51.06730432754	4378	8573	72.0233609645818	3823	5308	4.51939291736931	670	14825	0.05	0.552375481150722	2.91595317221537	13616
ERX2620489	1.83727	48.5710952991952	4164	8573	68.5003767897513	3636	5308	4.46543001686341	662	14825	0.05	0.257152263628	3.30441314166597	13616
ERX2620490	1.95935	48.6177534118745	4168	8573	68.3496608892238	3628	5308	4.45868465430017	661	14825	0.05	0.279147298420193	3.26675462003772	13616
ERX2620491	2.23362	48.1395077569112	4127	8573	67.8975131876413	3604	5308	4.49241146711636	666	14825	0.05	0.324137376756783	3.23309345362017	13616
ERX2620492	2.10806	48.2561530386096	4137	8573	68.1801055011304	3619	5308	4.57335581787521	678	14825	0.05	0.305382475110212	3.23602808813958	13616
ERX2620493	3.0406	50.6007232007465	4338	8573	71.2509419743783	3782	5308	4.32377740303541	641	14825	0.05	0.495964896707882	3.01022362835822	13616
ERX2620494	3.27159	50.8573428204829	4360	8573	72.2305953278071	3834	5308	4.17537942664418	619	14825	0.05	0.549267618126289	2.95808442237821	13616
ERX2620495	3.17127	50.6123877289164	4339	8573	70.8553127354936	3761	5308	4.35075885328836	645	14825	0.05	0.506769354469416	3.04606555377181	13616
ERX2620496	2.95795	50.8690073486528	4361	8573	71.345139412208	3787	5308	4.43170320404722	657	14825	0.05	0.476883261323276	3.02757367473191	13616
ERX2620498	3.8746	52.0704537501458	4464	8573	72.2117558402411	3833	5308	4.75548060708263	705	14825	0.05	0.699068333943579	2.83135136630622	13616
ERX2620499	3.31812	51.7555114895602	4437	8573	72.1363978899774	3829	5308	4.59359190556492	681	14825	0.05	0.580408240744159	2.88452078242212	13616
ERX2620500	1.25465	46.739764376531	4007	8573	66.46571213263	3528	5308	3.81112984822934	565	14825	0.05	0.17543244253454	3.30601042828474	13616
ERX2620501	3.37404	49.9591741514056	4283	8573	70.3843255463451	3736	5308	4.49241146711636	666	14825	0.05	0.563871389642619	2.96722245728461	13616
ERX2620502	3.50447	49.7958707570279	4269	8573	69.7626224566692	3703	5308	4.47217537942664	663	14825	0.05	0.618816523381198	2.8660390721171	13616
ERX2620503	1.89032	46.3548349469264	3974	8573	64.6571213262999	3432	5308	4.48566610455312	665	14825	0.05	0.244724623790385	3.46488115018068	13616
ERX2620504	2.09557	38.1196780590225	3268	8573	51.8651092690279	2753	5308	4.55986509274874	676	14825	0.05	0.251966043747063	3.62340466574093	13616
ERX2620506	1.20844	45.4799953341887	3899	8573	65.3353428786737	3468	5308	4.25632377740304	631	14825	0.05	0.152503696562241	3.51860396297335	13616
ERX2620507	2.47088	53.0969322290913	4552	8573	73.1914091936699	3885	5308	4.31703204047218	640	14825	0.05	0.42988550000824	2.89486743083799	13616
ERX2620508	3.24567	47.2413390878339	4050	8573	65.9570459683497	3501	5308	4.0539629005059	601	14825	0.05	0.508900630987715	3.08434827352115	13616
ERX2620509	3.60233	44.9784206228858	3856	8573	62.8485305199699	3336	5308	4.08094435075885	605	14825	0.05	0.562437124581109	3.09222747834107	13616
ERX2620510	2.97911	50.3207745246705	4314	8573	71.1190655614167	3775	5308	4.38448566610455	650	14825	0.05	0.505671251766166	2.93779617921622	13616
ERX2620511	3.16394	48.4777790738365	4156	8573	68.5192162773173	3637	5308	4.21585160202361	625	14825	0.05	0.497277849127793	3.07963676217466	13616
ERX2620512	2.78714	50.1924647148023	4303	8573	70.3654860587792	3735	5308	4.78920741989882	710	14825	0.05	0.466627470357223	2.9622173611713	13616
ERX2620513	2.94076	49.0026828414791	4201	8573	69.9321778447626	3712	5308	4.04721753794266	600	14825	0.05	0.471673773874396	3.03779892867108	13616
ERX2620514	2.057557	49.6092383063105	4253	8573	69.5930670685757	3694	5308	4.06745362563238	603	14825	0.05	0.316222852778065	3.11933013988389	13616
ERX2620515	2.09697	51.6621952642016	4429	8573	72.550866616428	3851	5308	4.18212478920742	620	14825	0.05	0.330406972935476	3.07482098096602	13616
ERX2620516	2.03616	51.2306077219177	4392	8573	72.0422004521477	3824	5308	4.06745362563238	603	14825	0.05	0.316998839221081	3.09796886358206	13616
ERX2620518	3.6203	50.3790971655197	4319	8573	70.4973624717408	3742	5308	4.67453625632378	693	14825	0.05	0.588599692888846	3.01596026607603	13616
ERX2620519	3.22586	50.0874839612738	4294	8573	70.6480783722683	3750	5308	4.63406408094435	687	14825	0.05	0.513127286054577	3.05712754564635	13616
ERX2620520	3.4284	50.8106847078036	4356	8573	71.1002260738508	3774	5308	4.95784148397976	735	14825	0.05	0.566752241726405	2.98654868403995	13616
ERX2620521	2.16757	47.8945526653447	4106	8573	67.8221552373775	3600	5308	4.47217537942664	663	14825	0.05	0.304893776948897	3.29308805973692	13616
ERX2620522	1.91691	49.0726700104981	4207	8573	69.4046721929164	3684	5308	4.45193929173693	660	14825	0.05	0.266545735368532	3.31788397924003	13616
ERX2620523	2.10239	48.442785489327	4153	8573	68.6887716654107	3646	5308	4.48566610455312	665	14825	0.05	0.294709725175071	3.30173913382367	13616
ERX2620524	1.82897	49.2009798203663	4218	8573	69.7249434815373	3701	5308	4.63406408094435	687	14825	0.05	0.254708394767194	3.31408155326965	13616
ERX2620525	3.0469	52.1171118628251	4468	8573	73.2102486812359	3886	5308	4.37774030354131	649	14825	0.05	0.495332734976141	3.01750040502771	13616
ERX2620526	3.1704	51.3705820599557	4404	8573	72.0045214770158	3822	5308	4.36424957841484	647	14825	0.05	0.514793788214601	3.01906459742924	13616
ERX2620527	3.45303	51.0323107430304	4375	8573	70.8553127354936	3761	5308	4.78246205733558	709	14825	0.05	0.549187418230424	3.05781301828099	13616
ERX2620528	3.194699	52.2804152572028	4482	8573	73.0595327807084	3878	5308	4.4114671163575	654	14825	0.05	0.514469085963869	3.03147201211231	13616
ERX2620529	5.15081	47.0663711652864	4035	8573	65.9947249434815	3503	5308	4.4991568296796	667	14825	0.05	0.872095908824445	2.939613815006	13616
ERX2620530	1.60335	48.2561530386096	4137	8573	67.6337603617182	3590	5308	3.96627318718381	588	14825	0.05	0.243030634247338	3.14690245142558	13616
ERX2620531	1.02957	47.9645398343637	4112	8573	67.5960813865863	3588	5308	4.3575042158516	646	14825	0.05	0.143841811950969	3.30727364812916	13616
ERX2620532	1.12305	49.8308643415374	4272	8573	69.8944988696308	3710	5308	4.25632377740304	631	14825	0.05	0.167313750398461	3.18168447610038	13616
ERX2620533	3.31106	49.7375481161787	4264	8573	70.3466465712133	3734	5308	4.53288364249578	672	14825	0.05	0.517253611179924	3.08832933552449	13616
ERX2620534	3.18183	51.2189431937478	4391	8573	71.7596081386586	3809	5308	4.6070826306914	683	14825	0.05	0.524518155566434	2.99152045895559	13616
ERX2620535	3.52143	49.9475096232357	4282	8573	70.3466465712133	3734	5308	4.55986509274874	676	14825	0.05	0.589303267379435	2.96463202738979	13616
ERX2620536	1.21904	46.028228158171	3946	8573	64.5252449133384	3425	5308	4.28330522765599	635	14825	0.05	0.154545869683215	3.50917871431703	13616
ERX2620537	1.49619	48.2561530386096	4137	8573	67.4642049736247	3581	5308	4.35075885328836	645	14825	0.05	0.198976281945676	3.40746900144229	13616
ERX2620539	1.85905	47.4979587075703	4072	8573	66.6164280331575	3536	5308	4.3575042158516	646	14825	0.05	0.277719694520011	3.17632410289866	13616
ERX2620540	1.51713	47.1480228624752	4042	8573	66.8801808590806	3550	5308	4.29679595278246	637	14825	0.05	0.217548775279179	3.25472320421247	13616
ERX2620541	1.44558	46.0398926863408	3947	8573	65.0150715900528	3451	5308	4.34401349072513	644	14825	0.05	0.204984057248867	3.27554906753757	13616
ERX2620544	2.34048	54.3567012714336	4660	8573	74.2464204973625	3941	5308	4.70826306913997	698	14825	0.05	0.363148863102769	3.10370312122626	13616
ERX2620545	4.44177	48.9676892569696	4198	8573	66.3338357196684	3521	5308	4.42495784148398	656	14825	0.05	0.746736931541874	2.95415571855632	13616
ERX2620546	3.35013	52.408725067071	4493	8573	71.3639788997739	3788	5308	4.14839797639123	615	14825	0.05	0.548022416932711	3.00604534614676	13616
ERX2620547	3.35075	52.2804152572028	4482	8573	72.6827430293896	3858	5308	4.52613827993255	671	14825	0.05	0.544955419701651	3.01605101584653	13616
ERX2620548	2.757528	51.3822465881255	4405	8573	71.5900527505652	3800	5308	4.62731871838111	686	14825	0.05	0.413914723707587	3.16749845749819	13616
ERX2620549	3.02513	50.4607488627085	4326	8573	70.1017332328561	3721	5308	4.58684654300169	680	14825	0.05	0.428578102886605	3.2796105930124	13616
ERX2620550	1.27478	50.6473813134259	4342	8573	70.9683496608892	3767	5308	4.20910623946037	624	14825	0.05	0.192427872677681	3.15644222814432	13616
ERX2620552	1.29482	48.9560247287997	4197	8573	68.7264506405426	3648	5308	3.92580101180438	582	14825	0.05	0.190459377620132	3.20638703532444	13616
ERX2620553	4.4668	50.1691356584626	4301	8573	70.6292388847023	3749	5308	4.27655986509275	634	14825	0.05	0.813578000816628	2.81589368101375	13616
ERX2620554	3.44632	52.1171118628251	4468	8573	73.0030143180106	3875	5308	4.39797639123103	652	14825	0.05	0.576635784173965	2.96439055191978	13616
ERX2620555	2.89899	50.1341420739531	4298	8573	70.6103993971364	3748	5308	4.44519392917369	659	14825	0.05	0.444905429554674	3.12414104802155	13616
ERX2620556	2.27504	49.8658579260469	4275	8573	70.1959306706858	3726	5308	4.33052276559865	642	14825	0.05	0.362139671327427	3.05603709582779	13616
ERX2620558	2.00958	49.7608771725184	4266	8573	70.1959306706858	3726	5308	4.23608768971332	628	14825	0.05	0.292386879185532	3.2267565976856	13616
ERX2620559	1.04245	48.3378047357984	4144	8573	68.8771665410701	3656	5308	4.67453625632378	693	14825	0.05	0.132663091663191	3.50179445618365	13616
ERX2620560	1.90132	44.2435553481862	3793	8573	63.0369253956292	3346	5308	4.52613827993255	671	14825	0.05	0.271890095524269	3.26174245615095	13616
ERX2620561	1.39522	44.9084334538668	3850	8573	64.1861341371515	3407	5308	4.75548060708263	705	14825	0.05	0.170464419406939	3.58449378471816	13616
ERX2620563	1.51921	56.4213227574945	4837	8573	77.4114544084401	4109	5308	4.3035413153457	638	14825	0.05	0.230308442955705	3.1484435306776	13616
ERX2620564	2.51106	59.0225125393678	5060	8573	79.1258477769405	4200	5308	4.60033726812816	682	14825	0.05	0.42269769720355	2.95403407754298	13616
ERX2620565	3.39929	57.4944593491193	4929	8573	76.6201959306707	4067	5308	4.68802698145025	695	14825	0.05	0.570215491777045	2.9598411909875	13616
ERX2819234	2.71805	37.0815350519072	3179	8573	50.3391107761869	2672	5308	4.26306913996627	632	14825	0.05	0.434966058219155	3.04616443908999	13616
ERX2819235	6.96794	40.8958357634434	3506	8573	57.309721175584	3042	5308	4.37774030354131	649	14825	0.05	1.12851066518594	3.02316741969862	13616
ERX2819236	5.65195	42.0506240522571	3605	8573	58.5719668425019	3109	5308	4.18887015177066	621	14825	0.05	0.917200575521278	3.02062018511676	13616
ERX2819240	0.478358	43.9052840312609	3764	8573	62.4340617935192	3314	5308	3.6964586846543	548	14825	0.05	0.0639374542659007	3.39829176710637	13616
ERX2819241	0.632034	42.9137991368249	3679	8573	60.663149962321	3220	5308	4.09443507588533	607	14825	0.05	0.096142971426262	3.14125668624987	13616
ERX2819242	0.846101	44.896768925697	3849	8573	64.2426525998493	3410	5308	4.02023608768971	596	14825	0.05	0.122778727452419	3.23299870234922	13616
ERX2819246	1.17869213125	54.4500174967923	4668	8573	70.6103993971364	3748	5308	4.47892074198988	664	14825	0.05	0.18524891133089	3.07969780144669	13616
ERX2819247	1.53204	55.884754461682	4791	8573	71.9856819894499	3821	5308	4.51939291736931	670	14825	0.05	0.225154719206873	3.20824171486648	13616
ERX2819248	2.52157	51.3589175317858	4403	8573	68.3685003767898	3629	5308	4.34401349072513	644	14825	0.05	0.380549706944639	3.15493625632819	13616
ERX3439271	5.116	35.4951592208095	3043	8573	44.3669932177845	2355	5308	4.86340640809444	721	14825	0.05	0.742028934942348	3.23385659720646	13616
ERX3439280	2.18861	49.9008515105564	4278	8573	65.2223059532781	3462	5308	4.67453625632378	693	14825	0.05	0.403646995835833	2.79409637795908	13616
ERX3441337	3.25907	54.2633850460749	4652	8573	67.5207234363225	3584	5308	4.20236087689713	623	14825	0.05	0.717288167323031	2.5096404882754	13616
ERX3441340	3.78499	53.050274116412	4548	8573	66.0324039186134	3505	5308	4.29679595278246	637	14825	0.05	0.824866534902802	2.52449930114786	13616
ERX3441346	3.5832	52.9919514755628	4543	8573	66.0135644310475	3504	5308	4.47892074198988	664	14825	0.05	0.775859114368245	2.53499783842493	13616
ERX3441358	1.46954	45.8532602356235	3931	8573	60.5689525244913	3215	5308	3.83136593591906	568	14825	0.05	0.290003656687977	2.68090309881633	13616
ERX3441360	1.24857	46.5997900384929	3995	8573	61.6051243406179	3270	5308	3.85160202360877	571	14825	0.05	0.24622388519738	2.68313046710089	13616
ERX3441377	0.732103	43.6836579960341	3745	8573	57.6865109269028	3062	5308	3.79763912310287	563	14825	0.05	0.144006680511107	2.68631143132886	13616
ERX3441384	1.216997	47.661262101948	4086	8573	62.4717407686511	3316	5308	4.02023608768971	596	14825	0.05	0.23786265077196	2.6977573127941	13616
ERX3441392	1.29163	45.7949375947743	3926	8573	60.7196684250188	3223	5308	3.66947723440135	544	14825	0.05	0.251918736444109	2.70097293092156	13616
ERX3441427	0.608229	44.5934911932812	3823	8573	59.3443858327053	3150	5308	3.74367622259696	555	14825	0.05	0.112812008575509	2.78451875169162	13616
ERX3441446	2.1592	50.3790971655197	4319	8573	65.1657874905803	3459	5308	4.3575042158516	646	14825	0.05	0.425737702310975	2.68264398708854	13616
ERX3441453	2.18451	51.8371631867491	4444	8573	66.9932177844763	3556	5308	4.62057335581787	685	14825	0.05	0.429503739736438	2.68798751799563	13616
ERX3441455	3.992719	47.2996617286831	4055	8573	61.4544084400904	3262	5308	4.1956155143339	622	14825	0.05	0.839652569873616	2.57935876512891	13616
SRX2704253	3.83546	38.3529686224192	3288	8573	52.147701582517	2768	5308	4.49241146711636	666	14825	0.05	0.43680195717734	3.74482664023878	13616
SRX2704254	3.158165565	47.8478945526653	4102	8573	67.0308967596081	3558	5308	4.6070826306914	683	14825	0.05	0.424024747822019	3.38919204014066	13616
SRX2704255	1.4621	47.4396360667211	4067	8573	66.6917859834213	3540	5308	4.1079258010118	609	14825	0.05	0.215303402129353	3.20345977595803	13616
SRX2704256	1.65494	49.3409541584043	4230	8573	69.3669932177845	3682	5308	4.10118043844857	608	14825	0.05	0.249199193250511	3.16112998466279	13616
SRX2704257	1.35512	47.941210778024	4110	8573	66.9932177844763	3556	5308	4.21585160202361	625	14825	0.05	0.200287077048134	3.19433819848758	13616
