libraryId	reads	min_read_size	max_read_size	number_aligned	number_unique_aligned	prop_aligned	prop_unique_aligned	number_targets	start_time	kallisto_version
SRX5900890	21956839	100	100	15498501	7957018	70.6	36.2	173929	Mon Feb 19 15:59:56 2024	0.46.0
SRX5900891	17221933	100	100	13468621	7326944	78.2	42.5	173929	Mon Feb 19 16:07:03 2024	0.46.0
SRX5900892	15139775	100	100	7876008	4123879	52	27.2	173929	Mon Feb 19 16:12:09 2024	0.46.0
SRX5900893	21394497	100	100	13784083	7430566	64.4	34.7	173929	Mon Feb 19 16:16:55 2024	0.46.0
SRX5900894	24699858	100	100	12683235	7096850	51.3	28.7	173929	Mon Feb 19 16:24:15 2024	0.46.0
SRX5900895	21036723	100	100	15050133	8195099	71.5	39	173929	Mon Feb 19 16:37:24 2024	0.46.0
SRX5900896	23972694	100	100	14933279	7945099	62.3	33.1	173929	Mon Feb 19 16:00:03 2024	0.46.0
SRX5900897	13549629	100	100	9627098	4100261	71.1	30.3	173929	Mon Feb 19 16:10:40 2024	0.46.0
SRX5900898	24036991	100	100	9511038	6295436	39.6	26.2	173929	Mon Feb 19 16:15:39 2024	0.46.0
SRX5900899	29226218	100	100	19624164	10593896	67.1	36.2	173929	Mon Feb 19 16:34:01 2024	0.46.0
SRX5900900	12759209	100	100	7507426	4014361	58.8	31.5	173929	Mon Feb 19 16:43:02 2024	0.46.0
SRX5900901	18311437	100	100	7643011	4983283	41.7	27.2	173929	Mon Feb 19 16:50:17 2024	0.46.0
SRX5900902	32910643	100	100	21765874	11262844	66.1	34.2	173929	Mon Feb 19 16:00:14 2024	0.46.0
SRX5900903	8661992	100	100	4838488	2734884	55.9	31.6	173929	Mon Feb 19 16:13:44 2024	0.46.0
SRX5900904	25277370	100	100	14093017	7367751	55.8	29.1	173929	Mon Feb 19 16:19:28 2024	0.46.0
SRX5900905	24944418	100	100	17988492	9481632	72.1	38	173929	Mon Feb 19 16:32:18 2024	0.46.0
SRX5900906	16960278	100	100	8813998	5200702	52	30.7	173929	Mon Feb 19 16:43:44 2024	0.46.0
SRX5900907	20934579	100	100	13730742	7636029	65.6	36.5	173929	Mon Feb 19 16:57:17 2024	0.46.0
SRX5900908	25426822	100	100	14951207	7751814	58.8	30.5	173929	Mon Feb 19 16:01:18 2024	0.46.0
SRX5900909	23644131	100	100	14669888	7858093	62	33.2	173929	Mon Feb 19 16:13:16 2024	0.46.0
SRX5900910	29381794	100	100	16797141	8866452	57.2	30.2	173929	Mon Feb 19 16:22:13 2024	0.46.0
SRX5900911	22078511	100	100	14459161	8076652	65.5	36.6	173929	Mon Feb 19 16:35:57 2024	0.46.0
SRX5900912	22008607	100	100	14801547	7685025	67.3	34.9	173929	Mon Feb 19 16:44:17 2024	0.46.0
SRX5900913	27892341	100	100	20927853	11137126	75	39.9	173929	Mon Feb 19 16:53:13 2024	0.46.0
SRX5900914	25271414	100	100	20896778	10546584	82.7	41.7	173929	Mon Feb 19 16:01:41 2024	0.46.0
SRX5900915	23353428	100	100	15755690	8096871	67.5	34.7	173929	Mon Feb 19 16:07:55 2024	0.46.0
SRX5900916	16708192	100	100	9516711	5355365	57	32.1	173929	Mon Feb 19 16:16:41 2024	0.46.0
SRX5900917	26955082	100	100	16551704	9309617	61.4	34.5	173929	Mon Feb 19 16:25:43 2024	0.46.0
SRX5900918	26294102	100	100	16110052	7963420	61.3	30.3	173929	Mon Feb 19 16:38:18 2024	0.46.0
SRX5900919	21098631	100	100	6431092	4770205	30.5	22.6	173929	Mon Feb 19 16:50:42 2024	0.46.0
SRX5900920	20594185	100	100	9264543	5683836	45	27.6	173929	Mon Feb 19 16:03:58 2024	0.46.0
SRX5900921	20601774	100	100	13526395	7345769	65.7	35.7	173929	Mon Feb 19 16:17:12 2024	0.46.0
SRX5900922	35614242	100	100	22697609	11878248	63.7	33.4	173929	Mon Feb 19 16:25:07 2024	0.46.0
SRX5900923	27124779	100	100	17521237	9767121	64.6	36	173929	Mon Feb 19 16:40:24 2024	0.46.0
SRX5900924	28654618	100	100	22478297	11827686	78.4	41.3	173929	Mon Feb 19 16:49:46 2024	0.46.0
SRX5900925	34245722	100	100	17521860	9673918	51.2	28.2	173929	Mon Feb 19 16:58:12 2024	0.46.0
SRX5900926	25696397	100	100	19131249	8762657	74.5	34.1	173929	Mon Feb 19 16:05:13 2024	0.46.0
SRX5900927	35571083	100	100	23031369	12544997	64.7	35.3	173929	Mon Feb 19 16:13:34 2024	0.46.0
SRX5900928	24860617	100	100	15303211	7967539	61.6	32	173929	Mon Feb 19 16:25:13 2024	0.46.0
SRX5900929	29894452	100	100	21450359	11223952	71.8	37.5	173929	Mon Feb 19 16:34:37 2024	0.46.0
SRX5900930	19407201	100	100	12816108	6888090	66	35.5	173929	Mon Feb 19 16:44:20 2024	0.46.0
SRX5900931	16826220	100	100	7598711	4654954	45.2	27.7	173929	Mon Feb 19 16:51:48 2024	0.46.0
SRX5900932	56784988	100	100	37548738	19312752	66.1	34	173929	Mon Feb 19 16:05:50 2024	0.46.0
SRX5900933	20160044	100	100	14985614	8012320	74.3	39.7	173929	Mon Feb 19 16:20:23 2024	0.46.0
SRX5900934	32982620	100	100	22454890	12159899	68.1	36.9	173929	Mon Feb 19 16:26:30 2024	0.46.0
SRX5900935	12763706	100	100	7849716	4415752	61.5	34.6	173929	Mon Feb 19 16:36:17 2024	0.46.0
SRX5900936	18005373	100	100	7176787	4346329	39.9	24.1	173929	Mon Feb 19 16:42:23 2024	0.46.0
SRX5900937	1469943	100	100	1058602	559442	72	38.1	173929	Mon Feb 19 16:54:45 2024	0.46.0
SRX5900938	27820645	100	100	15727462	8761498	56.5	31.5	173929	Mon Feb 19 16:06:28 2024	0.46.0
SRX5900939	24479723	100	100	14728313	8277587	60.2	33.8	173929	Mon Feb 19 16:20:17 2024	0.46.0
SRX5900940	25483391	100	100	18614159	9768884	73	38.3	173929	Mon Feb 19 16:30:48 2024	0.46.0
SRX5900941	24994701	100	100	19555939	9346954	78.2	37.4	173929	Mon Feb 19 16:38:16 2024	0.46.0
SRX5900942	27964722	100	100	14168447	8307414	50.7	29.7	173929	Mon Feb 19 16:45:54 2024	0.46.0
SRX5900943	21753038	100	100	8127557	5213594	37.4	24	173929	Mon Feb 19 17:00:17 2024	0.46.0
SRX5900944	33236922	100	100	17921637	9856099	53.9	29.7	173929	Mon Feb 19 16:06:49 2024	0.46.0
SRX5900945	29714297	100	100	15405398	8620626	51.8	29	173929	Mon Feb 19 16:23:03 2024	0.46.0
SRX5900946	24878904	100	100	17556633	9039037	70.6	36.3	173929	Mon Feb 19 16:38:32 2024	0.46.0
SRX5900947	36288667	100	100	22291210	11866222	61.4	32.7	173929	Mon Feb 19 16:46:56 2024	0.46.0
SRX5900948	26130166	100	100	14451713	7679694	55.3	29.4	173929	Mon Feb 19 17:01:20 2024	0.46.0
SRX5900949	29309020	100	100	21626449	11096860	73.8	37.9	173929	Mon Feb 19 17:14:03 2024	0.46.0
SRX5900950	30491121	100	100	20496389	11129336	67.2	36.5	173929	Mon Feb 19 16:07:17 2024	0.46.0
SRX5900951	18611197	100	100	10918817	6492852	58.7	34.9	173929	Mon Feb 19 16:17:34 2024	0.46.0
SRX5900952	24113583	100	100	15654266	7920242	64.9	32.8	173929	Mon Feb 19 16:25:50 2024	0.46.0
SRX5900953	26174341	100	100	14811281	7915596	56.6	30.2	173929	Mon Feb 19 16:36:15 2024	0.46.0
SRX5900954	33468427	100	100	12556151	8597994	37.5	25.7	173929	Mon Feb 19 16:47:26 2024	0.46.0
SRX5900955	20118955	100	100	14008415	7212283	69.6	35.8	173929	Mon Feb 19 17:10:21 2024	0.46.0
SRX5900956	24445014	100	100	13632588	7403282	55.8	30.3	173929	Mon Feb 19 16:07:24 2024	0.46.0
SRX5900957	13021461	100	100	7525960	2148497	57.8	16.5	173929	Mon Feb 19 16:24:13 2024	0.46.0
SRX5900958	14325820	100	100	9311500	4454680	65	31.1	173929	Mon Feb 19 16:30:15 2024	0.46.0
SRX5900959	27375734	100	100	20268646	10588496	74	38.7	173929	Mon Feb 19 16:35:09 2024	0.46.0
SRX5900960	32606010	100	100	14415947	8988226	44.2	27.6	173929	Mon Feb 19 16:43:04 2024	0.46.0
SRX5900961	34240558	100	100	25076251	13568585	73.2	39.6	173929	Mon Feb 19 17:02:22 2024	0.46.0
SRX5900962	19647998	100	100	6714926	4622512	34.2	23.5	173929	Mon Feb 19 16:07:36 2024	0.46.0
SRX5900963	29892158	100	100	18474452	9657616	61.8	32.3	173929	Mon Feb 19 16:22:30 2024	0.46.0
SRX5900964	13867699	100	100	9870361	5150608	71.2	37.1	173929	Mon Feb 19 16:35:42 2024	0.46.0
SRX5900965	21929744	100	100	13525242	7267753	61.7	33.1	173929	Mon Feb 19 16:41:36 2024	0.46.0
SRX5900966	22731349	100	100	12981682	6361387	57.1	28	173929	Mon Feb 19 16:50:56 2024	0.46.0
SRX5900967	23373995	100	100	17636389	8730679	75.5	37.4	173929	Mon Feb 19 17:01:39 2024	0.46.0
SRX5900968	27480531	100	100	16273878	8622194	59.2	31.4	173929	Mon Feb 19 16:07:50 2024	0.46.0
SRX5900969	48641944	100	100	32587353	17818780	67	36.6	173929	Mon Feb 19 16:21:05 2024	0.46.0
SRX5900970	24659907	100	100	16204716	8702113	65.7	35.3	173929	Mon Feb 19 16:37:26 2024	0.46.0
SRX5900971	29557852	100	100	23804512	11506487	80.5	38.9	173929	Mon Feb 19 16:47:32 2024	0.46.0
SRX5900972	16060357	100	100	9461365	4723288	58.9	29.4	173929	Mon Feb 19 16:56:51 2024	0.46.0
SRX5900973	6041383	100	100	4639440	2543283	76.8	42.1	173929	Mon Feb 19 17:06:26 2024	0.46.0
SRX5900974	33996298	100	100	20670901	11453902	60.8	33.7	173929	Mon Feb 19 16:08:18 2024	0.46.0
SRX5900975	29215034	100	100	20847890	11747543	71.4	40.2	173929	Mon Feb 19 16:24:29 2024	0.46.0
SRX5900976	30627919	100	100	24044793	11062277	78.5	36.1	173929	Mon Feb 19 16:33:42 2024	0.46.0
SRX5900977	14926327	100	100	10669964	5891509	71.5	39.5	173929	Mon Feb 19 16:43:00 2024	0.46.0
SRX5900978	18633805	100	100	13351319	6914207	71.7	37.1	173929	Mon Feb 19 16:48:11 2024	0.46.0
SRX5900979	17945585	100	100	12125979	6502477	67.6	36.2	173929	Mon Feb 19 16:55:00 2024	0.46.0
SRX5900980	10621218	100	100	5850877	3274398	55.1	30.8	173929	Mon Feb 19 16:09:22 2024	0.46.0
SRX5900981	29837482	100	100	18286232	10385083	61.3	34.8	173929	Mon Feb 19 16:16:26 2024	0.46.0
SRX5900982	15164706	100	100	8019210	4397356	52.9	29	173929	Mon Feb 19 16:29:59 2024	0.46.0
SRX5900983	29334203	100	100	20733104	10134962	70.7	34.5	173929	Mon Feb 19 16:38:46 2024	0.46.0
SRX5900984	22366742	100	100	15920013	7647541	71.2	34.2	173929	Mon Feb 19 16:48:34 2024	0.46.0
SRX5900985	45772658	100	100	27585386	14895988	60.3	32.5	173929	Mon Feb 19 16:57:24 2024	0.46.0
SRX5900986	32001875	100	100	23942168	12733152	74.8	39.8	173929	Mon Feb 19 16:09:48 2024	0.46.0
SRX5900987	6942750	100	100	4305614	2114474	62	30.5	173929	Mon Feb 19 16:18:52 2024	0.46.0
SRX5900988	26200870	100	100	10495459	6790840	40.1	25.9	173929	Mon Feb 19 16:23:15 2024	0.46.0
SRX5900989	31674006	100	100	15015216	9181499	47.4	29	173929	Mon Feb 19 16:38:56 2024	0.46.0
SRX5900990	28831854	100	100	20144704	10493437	69.9	36.4	173929	Mon Feb 19 16:55:40 2024	0.46.0
SRX5900991	25235513	100	100	10446911	6862150	41.4	27.2	173929	Mon Feb 19 17:04:19 2024	0.46.0
SRX5900992	16460580	100	100	11517275	5814633	70	35.3	173929	Mon Feb 19 16:10:10 2024	0.46.0
SRX5900993	5079340	100	100	3006940	1750506	59.2	34.5	173929	Mon Feb 19 16:15:28 2024	0.46.0
SRX5900994	33470251	100	100	16019886	9306458	47.9	27.8	173929	Mon Feb 19 16:19:25 2024	0.46.0
SRX5900995	16092586	100	100	10679752	4948433	66.4	30.7	173929	Mon Feb 19 16:37:31 2024	0.46.0
SRX5900996	30807452	100	100	19407997	10029170	63	32.6	173929	Mon Feb 19 16:44:53 2024	0.46.0
SRX5900997	36779554	100	100	23401031	12432636	63.6	33.8	173929	Mon Feb 19 16:57:19 2024	0.46.0
SRX5900998	26299769	100	100	16233235	9044952	61.7	34.4	173929	Mon Feb 19 16:10:17 2024	0.46.0
SRX5900999	35479421	100	100	19053368	10066667	53.7	28.4	173929	Mon Feb 19 16:23:02 2024	0.46.0
SRX5901000	6570938	100	100	3039404	1802143	46.3	27.4	173929	Mon Feb 19 16:41:49 2024	0.46.0
SRX5901001	27360946	100	100	18114321	9442909	66.2	34.5	173929	Mon Feb 19 16:47:37 2024	0.46.0
SRX5901002	27741462	100	100	16689400	8429179	60.2	30.4	173929	Mon Feb 19 16:57:39 2024	0.46.0
SRX5901003	31540642	100	100	20765079	11591932	65.8	36.8	173929	Mon Feb 19 17:09:19 2024	0.46.0
SRX5901004	22861388	100	100	16932354	8647021	74.1	37.8	173929	Mon Feb 19 16:11:57 2024	0.46.0
SRX5901005	32375846	100	100	17540400	9468415	54.2	29.2	173929	Mon Feb 19 16:18:45 2024	0.46.0
SRX5901006	19732320	100	100	10578551	5432008	53.6	27.5	173929	Mon Feb 19 16:34:43 2024	0.46.0
SRX5901007	24278243	100	100	15821518	8333582	65.2	34.3	173929	Mon Feb 19 16:45:47 2024	0.46.0
SRX5901008	20847516	100	100	14628724	6611050	70.2	31.7	173929	Mon Feb 19 16:56:01 2024	0.46.0
SRX5901009	28035821	100	100	20661708	10366916	73.7	37	173929	Mon Feb 19 17:04:27 2024	0.46.0
SRX5901010	15382402	100	100	7697274	4374057	50	28.4	173929	Mon Feb 19 16:13:53 2024	0.46.0
SRX5901011	22949421	100	100	14954580	7182444	65.2	31.3	173929	Mon Feb 19 16:23:38 2024	0.46.0
SRX5901012	18742325	100	100	13701843	6938533	73.1	37	173929	Mon Feb 19 16:34:35 2024	0.46.0
SRX5901013	20822863	100	100	15243505	7964561	73.2	38.2	173929	Mon Feb 19 16:41:26 2024	0.46.0
SRX5901014	24578525	100	100	17470934	9175576	71.1	37.3	173929	Mon Feb 19 16:49:18 2024	0.46.0
SRX5901015	24565252	100	100	9682476	6205276	39.4	25.3	173929	Mon Feb 19 16:57:38 2024	0.46.0
SRX5901016	4695792	100	100	2107383	1368653	44.9	29.1	173929	Mon Feb 19 16:13:55 2024	0.46.0
SRX5901017	10022326	100	100	5915480	3368956	59	33.6	173929	Mon Feb 19 16:19:35 2024	0.46.0
SRX5901018	25851013	100	100	13125090	7514400	50.8	29.1	173929	Mon Feb 19 16:23:53 2024	0.46.0
SRX5901019	29851968	100	100	16614551	9313868	55.7	31.2	173929	Mon Feb 19 16:38:13 2024	0.46.0
SRX5901020	34092769	100	100	22774632	12631805	66.8	37.1	173929	Mon Feb 19 16:53:44 2024	0.46.0
SRX5901021	19674450	100	100	14086510	6861305	71.6	34.9	173929	Mon Feb 19 17:05:31 2024	0.46.0
SRX5901022	23254160	100	100	16248230	8369775	69.9	36	173929	Mon Feb 19 16:14:04 2024	0.46.0
SRX5901023	30020663	100	100	23226823	12910816	77.4	43	173929	Mon Feb 19 16:22:46 2024	0.46.0
SRX5901024	10724505	100	100	7035836	3861996	65.6	36	173929	Mon Feb 19 16:31:24 2024	0.46.0
SRX5901025	31638985	100	100	20036520	11048199	63.3	34.9	173929	Mon Feb 19 16:36:02 2024	0.46.0
SRX5901026	23600671	100	100	15675261	7736074	66.4	32.8	173929	Mon Feb 19 16:49:54 2024	0.46.0
SRX5901027	24073601	100	100	10689062	6589170	44.4	27.4	173929	Mon Feb 19 16:58:19 2024	0.46.0
SRX5901028	27996255	100	100	13065402	7592481	46.7	27.1	173929	Mon Feb 19 16:18:21 2024	0.46.0
SRX5901029	997868	100	100	715526	380790	71.7	38.2	173929	Mon Feb 19 16:35:16 2024	0.46.0
SRX5901030	24738417	100	100	18780734	9141363	75.9	37	173929	Mon Feb 19 16:37:34 2024	0.46.0
SRX5901031	22398059	100	100	14045669	7322190	62.7	32.7	173929	Mon Feb 19 16:44:46 2024	0.46.0
SRX5901032	3725315	100	100	2384952	1215717	64	32.6	173929	Mon Feb 19 16:53:37 2024	0.46.0
SRX5901033	31573225	100	100	22831016	11470985	72.3	36.3	173929	Mon Feb 19 16:57:04 2024	0.46.0
SRX5901034	31495456	100	100	22064163	11875041	70.1	37.7	173929	Mon Feb 19 16:18:48 2024	0.46.0
SRX5901035	23722176	100	100	15182624	7906728	64	33.3	173929	Mon Feb 19 16:31:22 2024	0.46.0
SRX5901036	34425935	100	100	22707156	11807839	66	34.3	173929	Mon Feb 19 16:44:17 2024	0.46.0
SRX5901037	23743679	100	100	17074929	9850464	71.9	41.5	173929	Mon Feb 19 17:00:16 2024	0.46.0
SRX5901038	33293605	100	100	14842976	9247244	44.6	27.8	173929	Mon Feb 19 17:09:44 2024	0.46.0
SRX5901039	17041585	100	100	7030450	4595847	41.3	27	173929	Mon Feb 19 17:36:06 2024	0.46.0
SRX5901040	23575315	100	100	16645018	8850079	70.6	37.5	173929	Mon Feb 19 16:19:29 2024	0.46.0
SRX5901041	24219074	100	100	12764029	7430294	52.7	30.7	173929	Mon Feb 19 16:27:26 2024	0.46.0
SRX5901042	13060843	100	100	8792704	4190639	67.3	32.1	173929	Mon Feb 19 16:39:21 2024	0.46.0
SRX5901043	15652117	100	100	12005143	6640475	76.7	42.4	173929	Mon Feb 19 16:44:44 2024	0.46.0
SRX5901044	26845249	100	100	18230348	9981746	67.9	37.2	173929	Mon Feb 19 16:49:57 2024	0.46.0
SRX5901045	10839582	100	100	7992892	3862852	73.7	35.6	173929	Mon Feb 19 16:58:19 2024	0.46.0
SRX5901046	21341584	100	100	14347639	7423710	67.2	34.8	173929	Mon Feb 19 16:19:55 2024	0.46.0
SRX5901047	24894789	100	100	18528134	9867046	74.4	39.6	173929	Mon Feb 19 16:27:20 2024	0.46.0
SRX5901048	18646284	100	100	12522006	5870492	67.2	31.5	173929	Mon Feb 19 16:35:22 2024	0.46.0
SRX5901049	24114242	100	100	8572742	5873151	35.6	24.4	173929	Mon Feb 19 16:40:52 2024	0.46.0
SRX5901050	17829807	100	100	11515824	5758619	64.6	32.3	173929	Mon Feb 19 16:56:55 2024	0.46.0
SRX5901051	19259323	100	100	14437921	8137741	75	42.3	173929	Mon Feb 19 17:03:25 2024	0.46.0
SRX5901052	20847147	100	100	14364312	7774041	68.9	37.3	173929	Mon Feb 19 16:20:44 2024	0.46.0
SRX5901053	34749605	100	100	22755853	12451213	65.5	35.8	173929	Mon Feb 19 16:26:38 2024	0.46.0
SRX5901054	28308040	100	100	16228911	8668985	57.3	30.6	173929	Mon Feb 19 16:40:12 2024	0.46.0
SRX5901055	36196416	100	100	22168951	11609838	61.2	32.1	173929	Mon Feb 19 16:53:48 2024	0.46.0
SRX5901057	24124024	100	100	14623006	7572185	60.6	31.4	173929	Mon Feb 19 17:08:37 2024	0.46.0
SRX5901058	20263137	100	100	7377993	5078415	36.4	25.1	173929	Mon Feb 19 16:21:37 2024	0.46.0
SRX5901059	19641915	100	100	15077578	7714948	76.8	39.3	173929	Mon Feb 19 16:36:29 2024	0.46.0
SRX5901060	22638914	100	100	12878184	6858094	56.9	30.3	173929	Mon Feb 19 16:42:25 2024	0.46.0
SRX5901061	12253506	100	100	9240662	5217967	75.4	42.6	173929	Mon Feb 19 16:54:31 2024	0.46.0
SRX5901062	28047467	100	100	10721283	7406665	38.2	26.4	173929	Mon Feb 19 16:59:11 2024	0.46.0
SRX5901063	38816390	100	100	25723899	12993931	66.3	33.5	173929	Mon Feb 19 17:17:15 2024	0.46.0
SRX5901064	16483522	100	100	10025897	4403022	60.8	26.7	173929	Mon Feb 19 16:22:03 2024	0.46.0
SRX5901065	35452918	100	100	26239432	14629565	74	41.3	173929	Mon Feb 19 16:28:26 2024	0.46.0
SRX5901066	33873746	100	100	15083927	9157178	44.5	27	173929	Mon Feb 19 16:38:37 2024	0.46.0
SRX5901067	26237721	100	100	13311651	7665713	50.7	29.2	173929	Mon Feb 19 16:58:50 2024	0.46.0
SRX5901069	3833749	100	100	2447905	1246324	63.9	32.5	173929	Mon Feb 19 17:13:25 2024	0.46.0
SRX5901070	30773093	100	100	9731170	7024023	31.6	22.8	173929	Mon Feb 19 17:16:24 2024	0.46.0
SRX5901071	31609101	100	100	17630639	9185691	55.8	29.1	173929	Mon Feb 19 16:22:09 2024	0.46.0
SRX5901072	23342472	100	100	14631397	7859786	62.7	33.7	173929	Mon Feb 19 16:36:14 2024	0.46.0
SRX5901073	28344741	100	100	19506513	10304545	68.8	36.4	173929	Mon Feb 19 16:45:40 2024	0.46.0
SRX5901074	26319908	100	100	10238816	6850151	38.9	26	173929	Mon Feb 19 16:55:49 2024	0.46.0
SRX5901075	29070863	100	100	9951757	6984082	34.2	24	173929	Mon Feb 19 17:13:03 2024	0.46.0
SRX5901076	15908235	100	100	10802646	5637325	67.9	35.4	173929	Mon Feb 19 17:36:54 2024	0.46.0
SRX5901077	24533065	100	100	17550933	8753665	71.5	35.7	173929	Mon Feb 19 16:22:15 2024	0.46.0
SRX5901078	39523829	100	100	27913261	13712823	70.6	34.7	173929	Mon Feb 19 16:31:28 2024	0.46.0
SRX5901079	25362009	100	100	18521604	10284985	73	40.6	173929	Mon Feb 19 16:46:03 2024	0.46.0
SRX5901081	38320590	100	100	27630796	13088267	72.1	34.2	173929	Mon Feb 19 16:56:22 2024	0.46.0
SRX5901082	23189027	100	100	16872446	7998315	72.8	34.5	173929	Mon Feb 19 17:09:03 2024	0.46.0
SRX5901083	38233825	100	100	23994814	11474739	62.8	30	173929	Mon Feb 19 16:22:28 2024	0.46.0
SRX5901084	11427761	100	100	8856364	4992063	77.5	43.7	173929	Mon Feb 19 16:38:51 2024	0.46.0
SRX5901085	30787670	100	100	21122831	10126490	68.6	32.9	173929	Mon Feb 19 16:43:32 2024	0.46.0
SRX5901086	23271199	100	100	12878264	6741370	55.3	29	173929	Mon Feb 19 16:54:47 2024	0.46.0
SRX5901087	27527896	100	100	18861144	10088428	68.5	36.6	173929	Mon Feb 19 17:07:25 2024	0.46.0
SRX5901088	16213189	100	100	9803417	4983157	60.5	30.7	173929	Mon Feb 19 17:17:05 2024	0.46.0
SRX5901089	28298057	100	100	16569000	8418807	58.6	29.8	173929	Mon Feb 19 16:22:32 2024	0.46.0
SRX5901090	21063017	100	100	15435193	8396824	73.3	39.9	173929	Mon Feb 19 16:36:48 2024	0.46.0
SRX5901091	22513237	100	100	12763405	7250367	56.7	32.2	173929	Mon Feb 19 16:43:11 2024	0.46.0
SRX5901092	22091710	100	100	15182865	7332167	68.7	33.2	173929	Mon Feb 19 16:55:06 2024	0.46.0
SRX5901093	18297624	100	100	8288101	5168512	45.3	28.2	173929	Mon Feb 19 17:03:08 2024	0.46.0
SRX5901094	24477191	100	100	19117598	8635541	78.1	35.3	173929	Mon Feb 19 17:15:22 2024	0.46.0
SRX5901095	14973332	100	100	11859490	5704064	79.2	38.1	173929	Mon Feb 19 16:24:40 2024	0.46.0
SRX5901096	30250977	100	100	20357149	10211049	67.3	33.8	173929	Mon Feb 19 16:29:12 2024	0.46.0
SRX5901097	22304018	100	100	16163428	8891240	72.5	39.9	173929	Mon Feb 19 16:39:50 2024	0.46.0
SRX5901098	17749624	100	100	6903932	4311930	38.9	24.3	173929	Mon Feb 19 16:47:15 2024	0.46.0
SRX5901099	22823098	100	100	12494935	9098737	54.7	39.9	173929	Mon Feb 19 17:00:04 2024	0.46.0
SRX5901100	8583442	100	100	4007515	1733143	46.7	20.2	173929	Mon Feb 19 17:08:41 2024	0.46.0
SRX5901101	13490285	100	100	10670011	5947262	79.1	44.1	173929	Mon Feb 19 16:24:48 2024	0.46.0
SRX5901102	32007514	100	100	19979437	10594524	62.4	33.1	173929	Mon Feb 19 16:31:03 2024	0.46.0
SRX5901103	31646155	100	100	21661780	11649769	68.4	36.8	173929	Mon Feb 19 16:45:05 2024	0.46.0
SRX5901104	28791992	100	100	20709442	11276923	71.9	39.2	173929	Mon Feb 19 16:57:26 2024	0.46.0
SRX5901105	17435642	100	100	9114948	5172284	52.3	29.7	173929	Mon Feb 19 17:09:22 2024	0.46.0
SRX5901106	19167615	100	100	13555418	5869354	70.7	30.6	173929	Mon Feb 19 17:20:24 2024	0.46.0
SRX5901107	29782192	100	100	18763600	9252444	63	31.1	173929	Mon Feb 19 16:25:30 2024	0.46.0
SRX5901108	19754767	100	100	7968625	5171955	40.3	26.2	173929	Mon Feb 19 16:39:05 2024	0.46.0
SRX5901109	27459960	100	100	18003860	9724026	65.6	35.4	173929	Mon Feb 19 16:53:31 2024	0.46.0
SRX5901110	15210451	100	100	7924861	4442259	52.1	29.2	173929	Mon Feb 19 17:04:52 2024	0.46.0
SRX5901111	24370838	100	100	16402923	8644333	67.3	35.5	173929	Mon Feb 19 17:13:40 2024	0.46.0
SRX5901112	20178047	100	100	14265027	8138010	70.7	40.3	173929	Mon Feb 19 17:20:34 2024	0.46.0
SRX5901113	16095794	100	100	11604307	5988915	72.1	37.2	173929	Mon Feb 19 16:25:57 2024	0.46.0
SRX5901114	13049665	100	100	9091914	4445829	69.7	34.1	173929	Mon Feb 19 16:32:55 2024	0.46.0
SRX5901115	22490433	100	100	9395479	5734241	41.8	25.5	173929	Mon Feb 19 16:37:37 2024	0.46.0
SRX5901116	17254084	100	100	11460933	6083988	66.4	35.3	173929	Mon Feb 19 16:56:38 2024	0.46.0
SRX5901117	23530953	100	100	15372472	7343366	65.3	31.2	173929	Mon Feb 19 17:04:41 2024	0.46.0
SRX5901118	48768307	100	100	27714403	13972148	56.8	28.7	173929	Mon Feb 19 17:14:07 2024	0.46.0
SRX5901119	21677452	100	100	14876262	8348622	68.6	38.5	173929	Mon Feb 19 16:26:18 2024	0.46.0
SRX5901120	27125596	100	100	17634452	9315392	65	34.3	173929	Mon Feb 19 16:34:11 2024	0.46.0
SRX5901121	28729800	100	100	19328666	10368818	67.3	36.1	173929	Mon Feb 19 16:44:54 2024	0.46.0
SRX5901122	23660443	100	100	11594117	6610966	49	27.9	173929	Mon Feb 19 16:55:10 2024	0.46.0
SRX5901123	25094412	100	100	14838937	8010386	59.1	31.9	173929	Mon Feb 19 17:08:38 2024	0.46.0
SRX5901124	8678478	100	100	3267237	2279134	37.6	26.3	173929	Mon Feb 19 17:20:16 2024	0.46.0
SRX5901125	23889460	100	100	12217788	6887674	51.1	28.8	173929	Mon Feb 19 16:26:35 2024	0.46.0
SRX5901126	32560991	100	100	19243116	10242652	59.1	31.5	173929	Mon Feb 19 16:39:51 2024	0.46.0
SRX5901127	27221385	100	100	18158394	9384712	66.7	34.5	173929	Mon Feb 19 16:54:13 2024	0.46.0
SRX5901128	24348693	100	100	9855050	6369705	40.5	26.2	173929	Mon Feb 19 17:03:14 2024	0.46.0
SRX5901129	24007497	100	100	10688753	6220040	44.5	25.9	173929	Mon Feb 19 17:18:45 2024	0.46.0
SRX5901131	27390248	100	100	14140202	7565334	51.6	27.6	173929	Mon Feb 19 16:26:44 2024	0.46.0
SRX5901132	21772221	100	100	12462629	7071814	57.2	32.5	173929	Mon Feb 19 16:41:08 2024	0.46.0
SRX5901133	23111377	100	100	15532487	8129643	67.2	35.2	173929	Mon Feb 19 16:50:59 2024	0.46.0
SRX5901134	24262713	100	100	15243527	7904961	62.8	32.6	173929	Mon Feb 19 16:58:54 2024	0.46.0
