libraryId	reads	min_read_size	max_read_size	number_aligned	number_unique_aligned	prop_aligned	prop_unique_aligned	number_targets	start_time	kallisto_version
SRX9483277	591791	100	100	316669	91664	53.5	15.5	46883	Wed Jul 16 20:27:45 2025	0.51.0
SRX9483278	665125	100	100	344080	100815	51.7	15.2	46883	Wed Jul 16 20:28:14 2025	0.51.0
SRX9483281	1043202	100	100	630716	209798	60.5	20.1	46883	Wed Jul 16 20:28:45 2025	0.51.0
SRX9483282	509805	100	100	239788	73250	47	14.4	46883	Wed Jul 16 20:29:28 2025	0.51.0
SRX9483285	431298	100	100	141481	53671	32.8	12.4	46883	Wed Jul 16 20:29:55 2025	0.51.0
SRX9483286	532226	100	100	127947	48935	24	9.2	46883	Wed Jul 16 20:30:23 2025	0.51.0
SRX9483287	1269675	100	100	695238	190128	54.8	15	46883	Wed Jul 16 20:30:57 2025	0.51.0
SRX9483289	1749488	100	100	1468974	378583	84	21.6	46883	Wed Jul 16 20:31:42 2025	0.51.0
SRX9483290	949918	100	100	572118	151849	60.2	16	46883	Wed Jul 16 20:32:23 2025	0.51.0
SRX9483292	758916	100	100	215900	46950	28.4	6.2	46883	Thu Aug 14 12:56:26 2025	0.51.0
SRX9483293	3926316	100	100	3648505	1024906	92.9	26.1	46883	Thu Aug 14 16:17:26 2025	0.51.0
SRX9483294	1757538	100	100	846465	194223	48.2	11.1	46883	Thu Aug 14 16:18:21 2025	0.51.0
SRX9483296	2493158	100	100	2195886	660287	88.1	26.5	46883	Wed Aug 13 20:36:34 2025	0.51.0
SRX9483298	768424	100	100	571107	262894	74.3	34.2	46883	Thu Aug 14 14:31:39 2025	0.51.0
SRX9483300	3571640	100	100	3033997	1022437	84.9	28.6	46883	Thu Aug 14 16:17:20 2025	0.51.0
SRX9483302	3450645	100	100	2984300	1018235	86.5	29.5	46883	Thu Aug 14 16:18:29 2025	0.51.0
SRX9483303	4008182	100	100	3391574	1112383	84.6	27.8	46883	Thu Aug 14 16:19:32 2025	0.51.0
SRX9483304	5865143	100	100	4886417	1659940	83.3	28.3	46883	Thu Jul 17 18:11:07 2025	0.51.0
SRX9483305	5649591	100	100	4752521	1622676	84.1	28.7	46883	Thu Jul 17 18:13:04 2025	0.51.0
SRX9483306	5802340	100	100	4744801	1580736	81.8	27.2	46883	Thu Jul 17 18:14:59 2025	0.51.0
SRX9483307	626646	100	100	30956	16090	4.9	2.6	46883	Thu Aug 14 14:31:43 2025	0.51.0
SRX9483308	7848025	100	100	6865150	2297828	87.5	29.3	46883	Thu Aug 14 12:56:27 2025	0.51.0
SRX9483309	6090949	100	100	5122202	1787720	84.1	29.4	46883	Thu Aug 14 12:58:35 2025	0.51.0
SRX9483310	3280649	100	100	2723518	995349	83	30.3	46883	Thu Aug 14 13:00:21 2025	0.51.0
SRX9483311	7021838	100	100	6143072	2233726	87.5	31.8	46883	Thu Aug 14 13:01:21 2025	0.51.0
SRX9483312	2215471	100	100	1824456	574690	82.4	25.9	46883	Thu Jul 17 16:16:15 2025	0.51.0
SRX9483313	2456924	100	100	1969402	691951	80.2	28.2	46883	Thu Jul 17 16:17:03 2025	0.51.0
SRX9483314	4519298	100	100	3850822	1233621	85.2	27.3	46883	Thu Jul 17 16:17:56 2025	0.51.0
SRX9483315	3814243	100	100	3289266	1170265	86.2	30.7	46883	Thu Jul 17 16:19:18 2025	0.51.0
SRX9483316	5732959	100	100	4653240	1469088	81.2	25.6	46883	Thu Jul 17 16:20:26 2025	0.51.0
SRX9483317	5113746	100	100	4298716	1501241	84.1	29.4	46883	Thu Jul 17 16:22:15 2025	0.51.0
SRX9483318	8108043	100	100	6836400	2462810	84.3	30.4	46883	Thu Jul 17 16:23:52 2025	0.51.0
SRX9483319	7976036	100	100	7031822	2376886	88.2	29.8	46883	Thu Jul 17 16:26:22 2025	0.51.0
SRX9483320	1418601	100	100	1046395	375281	73.8	26.5	46883	Thu Jul 17 16:28:31 2025	0.51.0
SRX9483321	5019208	100	100	4123289	1461305	82.2	29.1	46883	Thu Jul 17 16:29:12 2025	0.51.0
SRX9483322	1111390	100	100	780145	275056	70.2	24.7	46883	Thu Jul 17 16:30:50 2025	0.51.0
SRX9483324	5456754	100	100	4650648	1449623	85.2	26.6	46883	Wed Jul 16 20:22:01 2025	0.51.0
SRX9483325	5799700	100	100	4916253	1716507	84.8	29.6	46883	Wed Jul 16 20:23:42 2025	0.51.0
SRX9483326	5178834	100	100	4315204	1468628	83.3	28.4	46883	Wed Jul 16 20:25:28 2025	0.51.0
SRX9483327	3020585	100	100	2561093	871233	84.8	28.8	46883	Wed Jul 16 20:27:08 2025	0.51.0
SRX9483328	6831459	100	100	5826873	1992376	85.3	29.2	46883	Wed Jul 16 20:28:07 2025	0.51.0
SRX9483329	1334051	100	100	567151	351793	42.5	26.4	46883	Wed Jul 16 20:30:05 2025	0.51.0
SRX9483330	1998429	100	100	1195388	459853	59.8	23	46883	Thu Aug 14 13:03:10 2025	0.51.0
SRX9483332	6414903	100	100	5773095	1580032	90	24.6	46883	Thu Aug 14 16:17:26 2025	0.51.0
SRX9483334	619882	100	100	344053	164942	55.5	26.6	46883	Thu Aug 14 16:18:56 2025	0.51.0
SRX9483335	1792813	100	100	1083667	478607	60.4	26.7	46883	Thu Aug 14 14:31:48 2025	0.51.0
SRX9483337	2521094	100	100	2250588	582849	89.3	23.1	46883	Thu Aug 14 12:56:31 2025	0.51.0
SRX9483340	621016	100	100	213608	124270	34.4	20	46883	Thu Aug 14 12:57:14 2025	0.51.0
SRX9483342	2705390	100	100	2340714	902394	86.5	33.4	46883	Thu Jul 17 18:11:07 2025	0.51.0
SRX9483343	437522	100	100	83592	47577	19.1	10.9	46883	Thu Aug 14 12:57:48 2025	0.51.0
SRX9483344	1113183	100	100	610887	447088	54.9	40.2	46883	Thu Aug 14 16:17:28 2025	0.51.0
SRX9483346	499143	100	100	321852	260576	64.5	52.2	46883	Thu Aug 14 20:17:36 2025	0.51.0
SRX9483347	860965	100	100	179532	123567	20.9	14.4	46883	Thu Aug 14 14:31:51 2025	0.51.0
SRX9483348	4831115	100	100	4378637	1274356	90.6	26.4	46883	Wed Aug 13 20:36:34 2025	0.51.0
SRX9483349	7655297	100	100	6656252	2068066	86.9	27	46883	Wed Aug 13 20:37:40 2025	0.51.0
SRX9483350	7112317	100	100	6108014	1802044	85.9	25.3	46883	Wed Aug 13 20:39:27 2025	0.51.0
SRX9483351	7541356	100	100	6465327	1840472	85.7	24.4	46883	Wed Aug 13 20:41:09 2025	0.51.0
SRX9483352	1185638	100	100	623377	210901	52.6	17.8	46883	Wed Aug 13 20:43:00 2025	0.51.0
SRX9483353	5271912	100	100	4468734	1236409	84.8	23.5	46883	Wed Aug 13 20:43:43 2025	0.51.0
SRX9483354	5304806	100	100	4892856	1458165	92.2	27.5	46883	Wed Aug 13 20:45:12 2025	0.51.0
SRX9483356	793130	100	100	197624	69049	24.9	8.7	46883	Wed Aug 13 20:46:23 2025	0.51.0
SRX9483357	2285976	100	100	1980890	586397	86.7	25.7	46883	Wed Aug 13 20:47:04 2025	0.51.0
SRX9483358	1002572	100	100	561490	272948	56	27.2	46883	Thu Jul 17 18:11:08 2025	0.51.0
SRX9483359	471720	100	100	414739	120562	87.9	25.6	46883	Thu Jul 17 18:11:48 2025	0.51.0
SRX9483360	2886371	100	100	2331525	1073745	80.8	37.2	46883	Thu Jul 17 18:12:03 2025	0.51.0
SRX9483361	3153382	100	100	2661411	707690	84.4	22.4	46883	Thu Jul 17 18:13:00 2025	0.51.0
SRX9483362	795076	100	100	470036	223074	59.1	28.1	46883	Thu Jul 17 18:13:57 2025	0.51.0
SRX9483363	850378	100	100	746907	370038	87.8	43.5	46883	Thu Aug 14 14:32:38 2025	0.51.0
SRX9483366	7314001	100	100	6694100	1858179	91.5	25.4	46883	Wed Aug 13 20:36:36 2025	0.51.0
SRX9483367	891328	100	100	785492	238844	88.1	26.8	46883	Thu Aug 14 16:17:31 2025	0.51.0
SRX9483368	2524124	100	100	2143715	614922	84.9	24.4	46883	Thu Aug 14 12:56:31 2025	0.51.0
SRX9483373	686976	100	100	447728	133072	65.2	19.4	46883	Thu Aug 14 12:57:19 2025	0.51.0
SRX9483375	485961	100	100	247520	162131	50.9	33.4	46883	Thu Aug 14 12:57:44 2025	0.51.0
SRX9483378	6528807	100	100	5651417	2300075	86.6	35.2	46883	Thu Aug 14 12:58:08 2025	0.51.0
SRX9483380	845207	100	100	642472	337939	76	40	46883	Thu Aug 14 12:59:52 2025	0.51.0
SRX9483381	623021	100	100	456991	315750	73.4	50.7	46883	Thu Aug 14 14:31:54 2025	0.51.0
SRX9483382	921731	100	100	414364	296713	45	32.2	46883	Thu Jul 17 18:11:14 2025	0.51.0
SRX9483383	632201	100	100	399124	194269	63.1	30.7	46883	Thu Jul 17 18:12:02 2025	0.51.0
SRX9483385	755012	100	100	411142	247655	54.5	32.8	46883	Thu Jul 17 18:12:29 2025	0.51.0
SRX9483386	1633637	100	100	1164868	393515	71.3	24.1	46883	Thu Jul 17 18:13:05 2025	0.51.0
SRX9483391	12881942	100	100	11061511	3304678	85.9	25.7	46883	Thu Jul 17 18:13:54 2025	0.51.0
SRX9483394	471141	100	100	39480	20574	8.4	4.4	46883	Wed Jul 16 20:22:02 2025	0.51.0
SRX9483397	2019514	100	100	67560	28030	3.3	1.4	46883	Wed Jul 16 20:22:34 2025	0.51.0
SRX9483399	921804	100	100	70287	43738	7.6	4.7	46883	Wed Jul 16 20:24:04 2025	0.51.0
SRX9483401	995394	100	100	413494	129426	41.5	13	46883	Wed Jul 16 20:24:50 2025	0.51.0
SRX9483406	862859	100	100	465771	165047	54	19.1	46883	Wed Jul 16 20:25:34 2025	0.51.0
SRX9483407	420804	100	100	70244	49442	16.7	11.7	46883	Wed Jul 16 20:26:09 2025	0.51.0
SRX9483408	885349	100	100	83614	47043	9.4	5.3	46883	Wed Jul 16 20:26:36 2025	0.51.0
SRX9483409	478177	100	100	297803	82969	62.3	17.4	46883	Wed Jul 16 20:27:28 2025	0.51.0
SRX9483413	478969	100	100	67444	33801	14.1	7.1	46883	Wed Jul 16 20:27:50 2025	0.51.0
SRX9483414	543552	100	100	38857	18307	7.1	3.4	46883	Wed Jul 16 20:28:19 2025	0.51.0
SRX9483415	705568	100	100	141620	48145	20.1	6.8	46883	Wed Jul 16 20:28:52 2025	0.51.0
SRX9483416	450546	100	100	34494	18301	7.7	4.1	46883	Wed Jul 16 20:29:31 2025	0.51.0
SRX9483417	413768	100	100	34733	18716	8.4	4.5	46883	Thu Aug 14 20:18:02 2025	0.51.0
SRX9483418	948715	100	100	455740	117041	48	12.3	46883	Thu Aug 14 20:18:07 2025	0.51.0
SRX9483419	693155	100	100	106758	40880	15.4	5.9	46883	Wed Aug 13 20:36:41 2025	0.51.0
SRX9483420	515507	100	100	47400	23950	9.2	4.6	46883	Wed Aug 13 20:37:28 2025	0.51.0
SRX9483422	2808780	100	100	2413982	706017	85.9	25.1	46883	Thu Jul 17 16:16:38 2025	0.51.0
SRX9483423	2461442	100	100	790925	571597	32.1	23.2	46883	Thu Jul 17 16:17:32 2025	0.51.0
SRX9483425	4408695	100	100	3467868	804824	78.7	18.3	46883	Thu Jul 17 16:19:01 2025	0.51.0
SRX9483426	1543759	100	100	1208348	368392	78.3	23.9	46883	Thu Jul 17 16:20:31 2025	0.51.0
SRX9483427	871448	100	100	328564	175681	37.7	20.2	46883	Thu Jul 17 16:21:09 2025	0.51.0
SRX9483429	678162	100	100	194249	89472	28.6	13.2	46883	Thu Jul 17 16:21:49 2025	0.51.0
SRX9483430	860042	100	100	128991	71104	15	8.3	46883	Thu Jul 17 16:22:26 2025	0.51.0
SRX9483431	791683	100	100	49810	29112	6.3	3.7	46883	Thu Jul 17 16:23:17 2025	0.51.0
SRX9483432	806167	100	100	97038	54887	12	6.8	46883	Thu Aug 14 12:56:31 2025	0.51.0
SRX9483433	1662075	100	100	989621	524103	59.5	31.5	46883	Thu Aug 14 14:32:05 2025	0.51.0
SRX9483434	676324	100	100	50379	27192	7.4	4	46883	Thu Aug 14 14:32:55 2025	0.51.0
SRX9483435	3592915	100	100	2689166	743266	74.8	20.7	46883	Thu Aug 14 14:33:34 2025	0.51.0
SRX9483436	1156255	100	100	660010	230877	57.1	20	46883	Thu Aug 14 14:34:47 2025	0.51.0
SRX9483437	655641	100	100	57959	30506	8.8	4.7	46883	Thu Jul 17 18:11:19 2025	0.51.0
SRX9483438	3778458	100	100	2515167	674632	66.6	17.9	46883	Thu Jul 17 18:12:00 2025	0.51.0
SRX9483439	2313741	100	100	547096	395247	23.6	17.1	46883	Thu Jul 17 18:13:28 2025	0.51.0
SRX9483440	7088215	100	100	5902199	1555517	83.3	21.9	46883	Thu Jul 17 18:14:57 2025	0.51.0
SRX9483442	943943	100	100	84686	43766	9	4.6	46883	Thu Jul 17 18:17:04 2025	0.51.0
SRX9483443	992117	100	100	559117	228426	56.4	23	46883	Thu Jul 17 16:16:41 2025	0.51.0
SRX9483445	1611433	100	100	431012	180354	26.7	11.2	46883	Thu Jul 17 16:17:18 2025	0.51.0
SRX9483446	1378151	100	100	110001	81268	8	5.9	46883	Thu Jul 17 16:18:29 2025	0.51.0
SRX9483447	471994	100	100	36639	20414	7.8	4.3	46883	Thu Jul 17 16:19:36 2025	0.51.0
SRX9483448	638091	100	100	20040	12714	3.1	2	46883	Thu Jul 17 16:20:07 2025	0.51.0
SRX9483449	1500991	100	100	33098	18757	2.2	1.2	46883	Thu Aug 14 14:32:11 2025	0.51.0
SRX9483451	2776952	100	100	2311827	622652	83.3	22.4	46883	Thu Aug 14 16:17:43 2025	0.51.0
SRX9483453	603745	100	100	35279	21908	5.8	3.6	46883	Thu Aug 14 16:18:33 2025	0.51.0
SRX9483454	875457	100	100	230683	88198	26.4	10.1	46883	Wed Aug 13 20:36:53 2025	0.51.0
SRX9483456	704238	100	100	69512	40206	9.9	5.7	46883	Wed Aug 13 20:37:42 2025	0.51.0
SRX9483457	1246223	100	100	32341	10777	2.6	0.9	46883	Wed Aug 13 20:38:25 2025	0.51.0
SRX9483458	1170774	100	100	111090	89303	9.5	7.6	46883	Wed Jul 16 20:22:35 2025	0.51.0
SRX9483459	1883656	100	100	199519	166829	10.6	8.9	46883	Wed Jul 16 20:23:29 2025	0.51.0
SRX9483461	892782	100	100	220581	76538	24.7	8.6	46883	Wed Jul 16 20:24:53 2025	0.51.0
SRX9483463	998267	100	100	73605	38403	7.4	3.8	46883	Wed Jul 16 20:25:43 2025	0.51.0
SRX9483465	775512	100	100	160856	62383	20.7	8	46883	Wed Jul 16 20:26:40 2025	0.51.0
SRX9483467	471115	100	100	150165	42716	31.9	9.1	46883	Wed Jul 16 20:27:27 2025	0.51.0
SRX9483469	627795	100	100	61211	32257	9.8	5.1	46883	Thu Aug 14 12:56:33 2025	0.51.0
SRX9483470	914867	100	100	622576	166816	68.1	18.2	46883	Thu Aug 14 14:32:12 2025	0.51.0
SRX9483471	687435	100	100	59622	35023	8.7	5.1	46883	Thu Aug 14 14:32:41 2025	0.51.0
SRX9483474	1024502	100	100	352731	175823	34.4	17.2	46883	Thu Jul 17 18:11:23 2025	0.51.0
SRX9483475	436880	100	100	56930	31798	13	7.3	46883	Thu Aug 14 14:33:23 2025	0.51.0
SRX9483476	888032	100	100	105325	54182	11.9	6.1	46883	Thu Aug 14 16:17:54 2025	0.51.0
SRX9483477	1414202	100	100	801878	245091	56.7	17.3	46883	Thu Aug 14 14:32:14 2025	0.51.0
SRX9483480	3788604	100	100	3408919	922641	90	24.4	46883	Thu Jul 17 16:16:47 2025	0.51.0
SRX9483481	4934954	100	100	4259952	1285013	86.3	26	46883	Thu Jul 17 16:17:53 2025	0.51.0
SRX9483482	1793015	100	100	1260873	333901	70.3	18.6	46883	Thu Jul 17 16:19:19 2025	0.51.0
SRX9483483	943639	100	100	788221	214753	83.5	22.8	46883	Thu Jul 17 16:20:13 2025	0.51.0
SRX9483484	1893271	100	100	1341938	337636	70.9	17.8	46883	Thu Jul 17 16:20:39 2025	0.51.0
SRX9483485	755758	100	100	71842	42493	9.5	5.6	46883	Thu Jul 17 16:21:30 2025	0.51.0
SRX9483487	820322	100	100	69516	41437	8.5	5.1	46883	Thu Jul 17 16:22:22 2025	0.51.0
SRX9483488	736003	100	100	226693	75928	30.8	10.3	46883	Thu Jul 17 16:23:15 2025	0.51.0
SRX9483489	1034266	100	100	105636	53944	10.2	5.2	46883	Thu Jul 17 16:23:57 2025	0.51.0
SRX9483490	1709205	100	100	72688	32424	4.3	1.9	46883	Thu Jul 17 16:24:57 2025	0.51.0
SRX9483491	403073	100	100	15193	13813	3.8	3.4	46883	Thu Aug 14 14:33:01 2025	0.51.0
SRX9483493	1168643	100	100	403949	125200	34.6	10.7	46883	Wed Aug 13 20:36:52 2025	0.51.0
SRX9483494	3381510	100	100	2563780	665238	75.8	19.7	46883	Wed Aug 13 20:37:40 2025	0.51.0
SRX9483495	769804	100	100	65379	38102	8.5	4.9	46883	Wed Aug 13 20:38:53 2025	0.51.0
SRX9483496	652810	100	100	49163	26112	7.5	4	46883	Thu Aug 14 16:17:52 2025	0.51.0
SRX9483497	1128758	100	100	106815	66795	9.5	5.9	46883	Thu Aug 14 12:56:37 2025	0.51.0
SRX9483498	438829	100	100	44362	28976	10.1	6.6	46883	Thu Aug 14 12:57:49 2025	0.51.0
SRX9483499	1781855	100	100	1366243	362845	76.7	20.4	46883	Thu Aug 14 12:58:18 2025	0.51.0
SRX9483500	1141346	100	100	125587	69979	11	6.1	46883	Thu Jul 17 16:16:47 2025	0.51.0
SRX9483502	5227007	100	100	3862712	880113	73.9	16.8	46883	Thu Jul 17 16:17:52 2025	0.51.0
SRX9483503	528881	100	100	19970	11796	3.8	2.2	46883	Thu Jul 17 16:19:38 2025	0.51.0
SRX9483504	1250959	100	100	127245	111684	10.2	8.9	46883	Thu Jul 17 16:20:09 2025	0.51.0
SRX9483506	1075252	100	100	86944	48729	8.1	4.5	46883	Thu Jul 17 16:21:06 2025	0.51.0
SRX9483507	1382964	100	100	217048	171847	15.7	12.4	46883	Thu Jul 17 16:22:08 2025	0.51.0
SRX9483508	948956	100	100	49425	26549	5.2	2.8	46883	Thu Aug 14 12:59:02 2025	0.51.0
SRX9483509	2480470	100	100	2226781	580155	89.8	23.4	46883	Thu Aug 14 14:32:21 2025	0.51.0
SRX9483510	2064403	100	100	494143	160608	23.9	7.8	46883	Thu Jul 17 18:11:28 2025	0.51.0
SRX9483511	939609	100	100	171166	144656	18.2	15.4	46883	Thu Aug 14 14:33:03 2025	0.51.0
SRX9483512	903314	100	100	38684	15535	4.3	1.7	46883	Wed Aug 13 20:36:55 2025	0.51.0
SRX9483513	1717337	100	100	1048258	290810	61	16.9	46883	Wed Aug 13 20:37:41 2025	0.51.0
SRX9483514	711712	100	100	169810	71758	23.9	10.1	46883	Wed Aug 13 20:38:31 2025	0.51.0
SRX9483515	4256745	100	100	3637552	935061	85.5	22	46883	Wed Aug 13 20:39:08 2025	0.51.0
SRX9483518	1371446	100	100	717664	173479	52.3	12.6	46883	Wed Jul 16 20:22:42 2025	0.51.0
SRX9483519	795513	100	100	97461	58029	12.3	7.3	46883	Thu Aug 14 16:17:51 2025	0.51.0
SRX9483520	1290276	100	100	767491	197872	59.5	15.3	46883	Thu Aug 14 20:18:10 2025	0.51.0
SRX9483521	521937	100	100	440829	186382	84.5	35.7	46883	Thu Aug 14 12:56:43 2025	0.51.0
SRX9483522	1299808	100	100	1132503	299472	87.1	23	46883	Thu Aug 14 12:57:00 2025	0.51.0
SRX9483523	2473696	100	100	2137116	767827	86.4	31	46883	Thu Jul 17 16:16:59 2025	0.51.0
SRX9483524	1783215	100	100	1466427	515652	82.2	28.9	46883	Thu Jul 17 16:17:53 2025	0.51.0
SRX9483527	999531	100	100	861355	281144	86.2	28.1	46883	Thu Jul 17 16:18:36 2025	0.51.0
SRX9483529	1509511	100	100	1232805	408445	81.7	27.1	46883	Thu Jul 17 16:19:03 2025	0.51.0
SRX9483532	3308556	100	100	2902354	993359	87.7	30	46883	Thu Jul 17 16:19:43 2025	0.51.0
SRX9483533	2858831	100	100	2276151	692965	79.6	24.2	46883	Thu Jul 17 16:20:47 2025	0.51.0
SRX9483535	1955927	100	100	1725923	492517	88.2	25.2	46883	Thu Jul 17 16:21:57 2025	0.51.0
SRX9483540	411722	100	100	348308	128281	84.6	31.2	46883	Thu Aug 14 12:57:29 2025	0.51.0
SRX9483542	1409577	100	100	1260889	496791	89.5	35.2	46883	Thu Aug 14 20:18:11 2025	0.51.0
SRX9483543	1078374	100	100	941765	302616	87.3	28.1	46883	Wed Aug 13 20:36:55 2025	0.51.0
SRX9483544	712680	100	100	618786	181164	86.8	25.4	46883	Wed Aug 13 20:37:20 2025	0.51.0
SRX9483546	699418	100	100	594063	191299	84.9	27.4	46883	Thu Jul 17 18:11:55 2025	0.51.0
SRX9483548	1099071	100	100	998721	344111	90.9	31.3	46883	Thu Aug 14 16:17:53 2025	0.51.0
SRX9483549	2426640	100	100	2049683	726382	84.5	29.9	46883	Thu Aug 14 20:18:21 2025	0.51.0
SRX9483550	773252	100	100	696926	207734	90.1	26.9	46883	Thu Aug 14 14:32:28 2025	0.51.0
SRX9483555	1825402	100	100	1560945	469627	85.5	25.7	46883	Thu Aug 14 14:32:48 2025	0.51.0
SRX9483556	1469219	100	100	1318603	425472	89.7	29	46883	Thu Aug 14 12:56:44 2025	0.51.0
SRX9483558	572400	100	100	499351	200221	87.2	35	46883	Thu Aug 14 12:57:14 2025	0.51.0
SRX9483559	1507504	100	100	1356027	499482	90	33.1	46883	Thu Jul 17 16:17:03 2025	0.51.0
SRX9483560	559239	100	100	483785	233155	86.5	41.7	46883	Thu Aug 14 16:18:06 2025	0.51.0
SRX9483561	659818	100	100	583213	208551	88.4	31.6	46883	Thu Aug 14 14:32:37 2025	0.51.0
SRX9483562	1659066	100	100	1473725	595959	88.8	35.9	46883	Thu Aug 14 14:32:55 2025	0.51.0
SRX9483563	648358	100	100	554358	176819	85.5	27.3	46883	Thu Aug 14 16:18:00 2025	0.51.0
SRX9483566	414338	100	100	337500	120220	81.5	29	46883	Thu Aug 14 16:18:20 2025	0.51.0
SRX9483567	1032101	100	100	817330	257254	79.2	24.9	46883	Thu Aug 14 14:32:39 2025	0.51.0
SRX9483568	686227	100	100	606788	223640	88.4	32.6	46883	Thu Aug 14 12:56:44 2025	0.51.0
SRX9483569	1442679	100	100	1296104	397086	89.8	27.5	46883	Thu Jul 17 18:11:58 2025	0.51.0
SRX9483571	451548	100	100	374568	159813	83	35.4	46883	Thu Aug 14 12:57:03 2025	0.51.0
SRX9483572	1772883	100	100	1564234	593641	88.2	33.5	46883	Thu Aug 14 16:18:00 2025	0.51.0
SRX9483573	1717288	100	100	1534263	538325	89.3	31.3	46883	Thu Aug 14 16:18:32 2025	0.51.0
SRX9483574	1759042	100	100	1542099	541665	87.7	30.8	46883	Thu Aug 14 14:32:41 2025	0.51.0
SRX9483576	508421	100	100	439306	164476	86.4	32.4	46883	Thu Aug 14 14:33:15 2025	0.51.0
SRX9483577	513594	100	100	445029	161474	86.6	31.4	46883	Wed Aug 13 20:37:26 2025	0.51.0
SRX9483578	1682530	100	100	1491366	567485	88.6	33.7	46883	Wed Aug 13 20:37:43 2025	0.51.0
SRX9483579	1334240	100	100	1051179	354198	78.8	26.5	46883	Wed Aug 13 20:38:14 2025	0.51.0
SRX9483581	1016856	100	100	901707	284770	88.7	28	46883	Wed Aug 13 20:38:47 2025	0.51.0
SRX9483582	1497549	100	100	1326542	429377	88.6	28.7	46883	Thu Jul 17 16:17:04 2025	0.51.0
SRX9483583	635527	100	100	557111	193621	87.7	30.5	46883	Thu Aug 14 14:33:31 2025	0.51.0
SRX9483584	1670512	100	100	1442602	540103	86.4	32.3	46883	Thu Aug 14 16:18:09 2025	0.51.0
SRX9483585	1247935	100	100	1056665	365793	84.7	29.3	46883	Thu Aug 14 12:56:50 2025	0.51.0
SRX9483586	2854855	100	100	2326836	667697	81.5	23.4	46883	Wed Jul 16 20:23:45 2025	0.51.0
SRX9483588	2678457	100	100	2428170	640700	90.7	23.9	46883	Wed Jul 16 20:24:43 2025	0.51.0
SRX9483589	2768775	100	100	2500325	533980	90.3	19.3	46883	Wed Jul 16 20:25:31 2025	0.51.0
SRX9483590	2269929	100	100	2018116	524316	88.9	23.1	46883	Wed Jul 16 20:26:22 2025	0.51.0
SRX9483591	3321683	100	100	2933865	811451	88.3	24.4	46883	Wed Jul 16 20:27:06 2025	0.51.0
SRX9483592	1207707	100	100	1055954	255544	87.4	21.2	46883	Wed Jul 16 20:28:06 2025	0.51.0
SRX9483593	920152	100	100	694299	200153	75.5	21.8	46883	Wed Jul 16 20:28:34 2025	0.51.0
SRX9483594	401748	100	100	143530	52195	35.7	13	46883	Thu Aug 14 16:18:43 2025	0.51.0
SRX9483595	2075217	100	100	1883448	531757	90.8	25.6	46883	Thu Jul 17 18:12:04 2025	0.51.0
SRX9483596	1768582	100	100	1597508	416001	90.3	23.5	46883	Thu Jul 17 18:12:42 2025	0.51.0
SRX9483597	2225503	100	100	2074954	623506	93.2	28	46883	Thu Jul 17 18:13:15 2025	0.51.0
SRX9483598	2209109	100	100	2025669	604452	91.7	27.4	46883	Thu Jul 17 18:13:53 2025	0.51.0
SRX9483599	965343	100	100	862067	204066	89.3	21.1	46883	Thu Aug 14 16:18:03 2025	0.51.0
SRX9483600	2788514	100	100	2561439	600937	91.9	21.6	46883	Thu Aug 14 20:18:23 2025	0.51.0
SRX9483601	1449863	100	100	1360619	225446	93.8	15.5	46883	Wed Aug 13 20:37:36 2025	0.51.0
SRX9483602	4793602	100	100	4364532	1238378	91	25.8	46883	Wed Aug 13 20:38:02 2025	0.51.0
SRX9483604	1057126	100	100	860816	100002	81.4	9.5	46883	Wed Aug 13 20:39:10 2025	0.51.0
SRX9483605	1112682	100	100	919101	287999	82.6	25.9	46883	Wed Aug 13 20:39:37 2025	0.51.0
SRX9483607	2582975	100	100	2264917	620454	87.7	24	46883	Wed Aug 13 20:40:02 2025	0.51.0
SRX9483608	1893868	100	100	1640965	500355	86.6	26.4	46883	Wed Aug 13 20:40:46 2025	0.51.0
SRX9483609	1699357	100	100	1561895	314571	91.9	18.5	46883	Wed Aug 13 20:41:20 2025	0.51.0
SRX9483610	2340394	100	100	2095863	650220	89.6	27.8	46883	Thu Jul 17 16:17:06 2025	0.51.0
SRX9483611	3016535	100	100	2621477	797886	86.9	26.5	46883	Thu Jul 17 16:17:55 2025	0.51.0
SRX9483612	3063891	100	100	2690443	736206	87.8	24	46883	Thu Jul 17 16:18:58 2025	0.51.0
SRX9483613	3348513	100	100	3015419	876203	90.1	26.2	46883	Thu Jul 17 16:19:59 2025	0.51.0
SRX9483614	2122599	100	100	1964728	620217	92.6	29.2	46883	Thu Jul 17 16:21:01 2025	0.51.0
SRX9483616	3691652	100	100	3345379	832607	90.6	22.6	46883	Thu Jul 17 16:21:42 2025	0.51.0
SRX9483617	1046246	100	100	834272	231541	79.7	22.1	46883	Thu Jul 17 16:22:51 2025	0.51.0
SRX9483618	1438556	100	100	1155335	317847	80.3	22.1	46883	Thu Jul 17 16:23:24 2025	0.51.0
SRX9483619	922771	100	100	775631	224407	84.1	24.3	46883	Thu Jul 17 16:24:03 2025	0.51.0
SRX9483620	1874911	100	100	1271396	406034	67.8	21.7	46883	Thu Aug 14 14:32:49 2025	0.51.0
SRX9483622	530757	100	100	459878	121017	86.6	22.8	46883	Thu Jul 17 18:12:15 2025	0.51.0
SRX9483623	2237784	100	100	1773588	385426	79.3	17.2	46883	Thu Jul 17 18:12:33 2025	0.51.0
