sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
SAMN06931140	SRP106908	SRX2801463	SRR5532249	677463	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/009/SRR5532249/SRR5532249.fastq.gz	NA
SAMN06931133	SRP106908	SRX2801470	SRR5532256	424411	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/006/SRR5532256/SRR5532256.fastq.gz	NA
SAMN06931131	SRP106908	SRX2801472	SRR5532258	605621	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5532258/SRR5532258.fastq.gz	NA
SAMN06932617	SRP106908	SRX2801477	SRR5532263	592193	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5532263/SRR5532263.fastq.gz	NA
SAMN06932615	SRP106908	SRX2801479	SRR5532265	918529	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5532265/SRR5532265.fastq.gz	NA
SAMN06932614	SRP106908	SRX2801480	SRR5532266	917073	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/006/SRR5532266/SRR5532266.fastq.gz	NA
SAMN06932607	SRP106908	SRX2801487	SRR5532273	783244	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5532273/SRR5532273.fastq.gz	NA
SAMN06932593	SRP106908	SRX2801489	SRR5532275	781098	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5532275/SRR5532275.fastq.gz	NA
SAMN06932587	SRP106908	SRX2801495	SRR5532281	836206	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5532281/SRR5532281.fastq.gz	NA
SAMN06932585	SRP106908	SRX2801497	SRR5532283	712181	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5532283/SRR5532283.fastq.gz	NA
SAMN06932581	SRP106908	SRX2801501	SRR5532287	735628	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/007/SRR5532287/SRR5532287.fastq.gz	NA
SAMN06932568	SRP106908	SRX2801508	SRR5532294	787550	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/004/SRR5532294/SRR5532294.fastq.gz	NA
SAMN06932675	SRP106908	SRX2801529	SRR5532315	786509	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5532315/SRR5532315.fastq.gz	NA
SAMN06932659	SRP106908	SRX2801545	SRR5532331	641252	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5532331/SRR5532331.fastq.gz	NA
SAMN06932657	SRP106908	SRX2801547	SRR5532333	726819	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5532333/SRR5532333.fastq.gz	NA
SAMN06932563	SRP106908	SRX2801549	SRR5532335	903228	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5532335/SRR5532335.fastq.gz	NA
SAMN06932641	SRP106908	SRX2801557	SRR5532343	290558	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5532343/SRR5532343.fastq.gz	NA
SAMN06932631	SRP106908	SRX2801567	SRR5532353	686424	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5532353/SRR5532353.fastq.gz	NA
SAMN06932629	SRP106908	SRX2801571	SRR5532357	644672	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/007/SRR5532357/SRR5532357.fastq.gz	NA
SAMN06930779	SRP106908	SRX2800122	SRR5530908	626259	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5530908/SRR5530908.fastq.gz	NA
SAMN06930763	SRP106908	SRX2800138	SRR5530924	630739	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/004/SRR5530924/SRR5530924.fastq.gz	NA
SAMN06930755	SRP106908	SRX2800146	SRR5530932	525420	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/002/SRR5530932/SRR5530932.fastq.gz	NA
SAMN06930921	SRP106908	SRX2800208	SRR5530994	598660	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/004/SRR5530994/SRR5530994.fastq.gz	NA
SAMN06930902	SRP106908	SRX2800227	SRR5531013	835255	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531013/SRR5531013.fastq.gz	NA
SAMN06930752	SRP106908	SRX2800239	SRR5531025	946128	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5531025/SRR5531025.fastq.gz	NA
SAMN06930737	SRP106908	SRX2800254	SRR5531040	674473	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/000/SRR5531040/SRR5531040.fastq.gz	NA
SAMN06931410	SRP106908	SRX2800279	SRR5531065	612644	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5531065/SRR5531065.fastq.gz	NA
SAMN06931660	SRP106908	SRX2800335	SRR5531121	709295	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5531121/SRR5531121.fastq.gz	NA
SAMN06931743	SRP106908	SRX2800347	SRR5531133	358410	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531133/SRR5531133.fastq.gz	NA
SAMN06930996	SRP106908	SRX2800392	SRR5531178	604260	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5531178/SRR5531178.fastq.gz	NA
SAMN06931773	SRP106908	SRX2800470	SRR5531256	710790	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/006/SRR5531256/SRR5531256.fastq.gz	NA
SAMN06931675	SRP106908	SRX2800504	SRR5531290	799918	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/000/SRR5531290/SRR5531290.fastq.gz	NA
SAMN06931890	SRP106908	SRX2800537	SRR5531323	580586	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531323/SRR5531323.fastq.gz	NA
SAMN06931260	SRP106908	SRX2800587	SRR5531373	700038	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531373/SRR5531373.fastq.gz	NA
SAMN06931615	SRP106908	SRX2800603	SRR5531389	834346	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/009/SRR5531389/SRR5531389.fastq.gz	NA
SAMN06931212	SRP106908	SRX2800636	SRR5531422	536319	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/002/SRR5531422/SRR5531422.fastq.gz	NA
SAMN06931970	SRP106908	SRX2800657	SRR5531443	630907	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531443/SRR5531443.fastq.gz	NA
SAMN06931954	SRP106908	SRX2800669	SRR5531455	579606	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5531455/SRR5531455.fastq.gz	NA
SAMN06931958	SRP106908	SRX2800672	SRR5531458	641071	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5531458/SRR5531458.fastq.gz	NA
SAMN06931957	SRP106908	SRX2800673	SRR5531459	570662	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/009/SRR5531459/SRR5531459.fastq.gz	NA
SAMN06931947	SRP106908	SRX2800680	SRR5531466	537496	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/006/SRR5531466/SRR5531466.fastq.gz	NA
SAMN06931290	SRP106908	SRX2800697	SRR5531483	714056	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531483/SRR5531483.fastq.gz	NA
SAMN06931367	SRP106908	SRX2800707	SRR5531493	448094	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531493/SRR5531493.fastq.gz	NA
SAMN06932047	SRP106908	SRX2800720	SRR5531506	694771	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/006/SRR5531506/SRR5531506.fastq.gz	NA
SAMN06932045	SRP106908	SRX2800722	SRR5531508	787130	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5531508/SRR5531508.fastq.gz	NA
SAMN06931934	SRP106908	SRX2800753	SRR5531539	588745	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/009/SRR5531539/SRR5531539.fastq.gz	NA
SAMN06932010	SRP106908	SRX2800765	SRR5531551	868406	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5531551/SRR5531551.fastq.gz	NA
SAMN06931196	SRP106908	SRX2800781	SRR5531567	762002	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/007/SRR5531567/SRR5531567.fastq.gz	NA
SAMN06930864	SRP106908	SRX2800821	SRR5531607	755254	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/007/SRR5531607/SRR5531607.fastq.gz	NA
SAMN06930795	SRP106908	SRX2800858	SRR5531644	841004	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/004/SRR5531644/SRR5531644.fastq.gz	NA
SAMN06930790	SRP106908	SRX2800863	SRR5531649	884847	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/009/SRR5531649/SRR5531649.fastq.gz	NA
SAMN06931241	SRP106908	SRX2800876	SRR5531662	792743	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/002/SRR5531662/SRR5531662.fastq.gz	NA
SAMN06931237	SRP106908	SRX2800880	SRR5531666	861901	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/006/SRR5531666/SRR5531666.fastq.gz	NA
SAMN06931230	SRP106908	SRX2800887	SRR5531673	968791	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531673/SRR5531673.fastq.gz	NA
SAMN06931482	SRP106908	SRX2800928	SRR5531714	872111	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/004/SRR5531714/SRR5531714.fastq.gz	NA
SAMN06931479	SRP106908	SRX2800931	SRR5531717	866956	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/007/SRR5531717/SRR5531717.fastq.gz	NA
SAMN06931474	SRP106908	SRX2800940	SRR5531726	758496	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/006/SRR5531726/SRR5531726.fastq.gz	NA
SAMN06931358	SRP106908	SRX2800956	SRR5531742	516949	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/002/SRR5531742/SRR5531742.fastq.gz	NA
SAMN06931080	SRP106908	SRX2800995	SRR5531781	836513	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5531781/SRR5531781.fastq.gz	NA
SAMN06932483	SRP106908	SRX2801049	SRR5531835	698664	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5531835/SRR5531835.fastq.gz	NA
SAMN06932467	SRP106908	SRX2801065	SRR5531851	603582	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5531851/SRR5531851.fastq.gz	NA
SAMN06932555	SRP106908	SRX2801072	SRR5531858	709039	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5531858/SRR5531858.fastq.gz	NA
SAMN06931975	SRP106908	SRX2801131	SRR5531917	654731	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/007/SRR5531917/SRR5531917.fastq.gz	NA
SAMN06932074	SRP106908	SRX2801149	SRR5531935	884293	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5531935/SRR5531935.fastq.gz	NA
SAMN06932071	SRP106908	SRX2801155	SRR5531941	868461	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5531941/SRR5531941.fastq.gz	NA
SAMN06931859	SRP106908	SRX2801167	SRR5531953	651905	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531953/SRR5531953.fastq.gz	NA
SAMN06931923	SRP106908	SRX2801187	SRR5531973	920162	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5531973/SRR5531973.fastq.gz	NA
SAMN06931828	SRP106908	SRX2801196	SRR5531982	634578	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/002/SRR5531982/SRR5531982.fastq.gz	NA
SAMN06932390	SRP106908	SRX2801242	SRR5532028	625593	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5532028/SRR5532028.fastq.gz	NA
SAMN06932499	SRP106908	SRX2801268	SRR5532054	769998	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/004/SRR5532054/SRR5532054.fastq.gz	NA
SAMN06932491	SRP106908	SRX2801281	SRR5532067	921214	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/007/SRR5532067/SRR5532067.fastq.gz	NA
SAMN06932539	SRP106908	SRX2801293	SRR5532079	702980	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/009/SRR5532079/SRR5532079.fastq.gz	NA
SAMN06932122	SRP106908	SRX2801336	SRR5532122	758785	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/002/SRR5532122/SRR5532122.fastq.gz	NA
SAMN06932119	SRP106908	SRX2801339	SRR5532125	733411	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/005/SRR5532125/SRR5532125.fastq.gz	NA
SAMN06932407	SRP106908	SRX2801365	SRR5532151	862681	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5532151/SRR5532151.fastq.gz	NA
SAMN06931061	SRP106908	SRX2801438	SRR5532224	782044	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/004/SRR5532224/SRR5532224.fastq.gz	NA
SAMN06931138	SRP106908	SRX2801465	SRR5532251	497586	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/001/SRR5532251/SRR5532251.fastq.gz	NA
SAMN06932677	SRP106908	SRX2801527	SRR5532313	768656	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/003/SRR5532313/SRR5532313.fastq.gz	NA
SAMN06932636	SRP106908	SRX2801562	SRR5532348	796303	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR553/008/SRR5532348/SRR5532348.fastq.gz	NA
SAMN06932375	SRP106908	SRX2799023	SRR5529809	649861	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/009/SRR5529809/SRR5529809.fastq.gz	NA
SAMN06929667	SRP106908	SRX2798643	SRR5529430	693266	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/000/SRR5529430/SRR5529430.fastq.gz	NA
SAMN06929665	SRP106908	SRX2798645	SRR5529432	736773	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/002/SRR5529432/SRR5529432.fastq.gz	NA
SAMN06929663	SRP106908	SRX2798647	SRR5529434	629114	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/004/SRR5529434/SRR5529434.fastq.gz	NA
SAMN06929668	SRP106908	SRX2798658	SRR5529445	683808	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/005/SRR5529445/SRR5529445.fastq.gz	NA
SAMN06929779	SRP106908	SRX2798663	SRR5529450	441295	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/000/SRR5529450/SRR5529450.fastq.gz	NA
SAMN06929778	SRP106908	SRX2798664	SRR5529451	570578	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/001/SRR5529451/SRR5529451.fastq.gz	NA
SAMN06929795	SRP106908	SRX2798669	SRR5529456	544733	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/006/SRR5529456/SRR5529456.fastq.gz	NA
SAMN06929784	SRP106908	SRX2798680	SRR5529467	732176	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/007/SRR5529467/SRR5529467.fastq.gz	NA
SAMN06929783	SRP106908	SRX2798681	SRR5529468	586411	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/008/SRR5529468/SRR5529468.fastq.gz	NA
SAMN06929542	SRP106908	SRX2798685	SRR5529472	600917	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/002/SRR5529472/SRR5529472.fastq.gz	NA
SAMN06929539	SRP106908	SRX2798688	SRR5529475	740872	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/005/SRR5529475/SRR5529475.fastq.gz	NA
SAMN06929534	SRP106908	SRX2798693	SRR5529480	781897	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/000/SRR5529480/SRR5529480.fastq.gz	NA
SAMN06929533	SRP106908	SRX2798694	SRR5529481	667122	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/001/SRR5529481/SRR5529481.fastq.gz	NA
SAMN06929523	SRP106908	SRX2798701	SRR5529488	663333	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/008/SRR5529488/SRR5529488.fastq.gz	NA
SAMN06929517	SRP106908	SRX2798709	SRR5529496	679688	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/006/SRR5529496/SRR5529496.fastq.gz	NA
SAMN06929522	SRP106908	SRX2798710	SRR5529497	704475	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/007/SRR5529497/SRR5529497.fastq.gz	NA
SAMN06929601	SRP106908	SRX2798718	SRR5529505	747439	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/005/SRR5529505/SRR5529505.fastq.gz	NA
SAMN06929684	SRP106908	SRX2798729	SRR5529516	667437	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/006/SRR5529516/SRR5529516.fastq.gz	NA
SAMN06929679	SRP106908	SRX2798734	SRR5529521	597074	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/001/SRR5529521/SRR5529521.fastq.gz	NA
SAMN06929677	SRP106908	SRX2798736	SRR5529523	647895	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/003/SRR5529523/SRR5529523.fastq.gz	NA
SAMN06929669	SRP106908	SRX2798744	SRR5529531	575306	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/001/SRR5529531/SRR5529531.fastq.gz	NA
SAMN06929801	SRP106908	SRX2798747	SRR5529534	677307	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/004/SRR5529534/SRR5529534.fastq.gz	NA
SAMN06929906	SRP106908	SRX2798751	SRR5529538	610675	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/008/SRR5529538/SRR5529538.fastq.gz	NA
SAMN06929900	SRP106908	SRX2798757	SRR5529544	659648	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/004/SRR5529544/SRR5529544.fastq.gz	NA
SAMN06929899	SRP106908	SRX2798758	SRR5529545	653728	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/005/SRR5529545/SRR5529545.fastq.gz	NA
SAMN06929896	SRP106908	SRX2798760	SRR5529547	616171	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/007/SRR5529547/SRR5529547.fastq.gz	NA
SAMN06929891	SRP106908	SRX2798765	SRR5529552	583135	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/002/SRR5529552/SRR5529552.fastq.gz	NA
SAMN06929887	SRP106908	SRX2798769	SRR5529556	641130	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/006/SRR5529556/SRR5529556.fastq.gz	NA
SAMN06929886	SRP106908	SRX2798770	SRR5529557	505389	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/007/SRR5529557/SRR5529557.fastq.gz	NA
SAMN06929508	SRP106908	SRX2798779	SRR5529566	717350	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/006/SRR5529566/SRR5529566.fastq.gz	NA
SAMN06929507	SRP106908	SRX2798780	SRR5529567	525020	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/007/SRR5529567/SRR5529567.fastq.gz	NA
SAMN06929504	SRP106908	SRX2798783	SRR5529570	627186	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/000/SRR5529570/SRR5529570.fastq.gz	NA
SAMN06929498	SRP106908	SRX2798789	SRR5529576	673269	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/006/SRR5529576/SRR5529576.fastq.gz	NA
SAMN06929592	SRP106908	SRX2798791	SRR5529578	871557	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/008/SRR5529578/SRR5529578.fastq.gz	NA
SAMN06929588	SRP106908	SRX2798795	SRR5529582	523487	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/002/SRR5529582/SRR5529582.fastq.gz	NA
SAMN06929586	SRP106908	SRX2798797	SRR5529584	739753	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/004/SRR5529584/SRR5529584.fastq.gz	NA
SAMN06929777	SRP106908	SRX2798798	SRR5529585	536295	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/005/SRR5529585/SRR5529585.fastq.gz	NA
SAMN06929776	SRP106908	SRX2798799	SRR5529586	589253	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/006/SRR5529586/SRR5529586.fastq.gz	NA
SAMN06929775	SRP106908	SRX2798800	SRR5529587	642664	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/007/SRR5529587/SRR5529587.fastq.gz	NA
SAMN06929770	SRP106908	SRX2798805	SRR5529592	772982	10090	Mus musculus	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR552/002/SRR5529592/SRR5529592.fastq.gz	NA
