libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	whiteList	protocol	protocolType	name_sample_id	infoOrgan	stageId	uberonId	sex	strain	libraryType	organism
SRX259115	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259116	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259117	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259118	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259119	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259120	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259121	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259122	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259123	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259124	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259125	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259126	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259127	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259128	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259129	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259130	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259131	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259132	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259133	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259134	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259135	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259136	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259137	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259138	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259139	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259140	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259141	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259142	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259143	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259144	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259145	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259146	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259147	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259148	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259149	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259150	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259151	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259152	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259153	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259154	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259321	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259322	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259323	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259324	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259325	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259326	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259327	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259328	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259329	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259330	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259331	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259332	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259333	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259334	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259335	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259336	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259337	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259338	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259339	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259340	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259341	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259342	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259343	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259344	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259345	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259346	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259347	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259348	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259349	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259350	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259351	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259352	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259353	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259354	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259355	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259356	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259357	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259358	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259359	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259360	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259361	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259362	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259363	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259364	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259365	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259366	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259367	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259368	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259369	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259370	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259371	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259372	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259373	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259374	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259375	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259376	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259377	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259378	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259379	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX259380	SRP020490	embryonic cell	CL:0002321	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	mid blastocyst embryo	MmusDv:0000009	UBERON:0000358	M	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX386062	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX386063	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX386064	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX386065	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX386066	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
SRX386067	SRP020490	blastoderm cell	CL:0000353	10090	Illumina HiSeq 2000	NA	SMART_seq	Full-length	NA	16-cell embryo	MmusDv:0000006	UBERON:0000085	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	SINGLE	Mus_musculus
